信号日期,基线仓位,基线策略资本利得_BP,基线基准资本利得_BP,基线资本利得超额_BP,基线资本利得判断类型,最优仓位,最优策略资本利得_BP,最优资本利得超额_BP,最优资本利得判断类型,仓位是否变化,资本利得判断是否变化,资本利得改善_BP
2023-01-16,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-02-15,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-02-16,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-02-17,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-02-20,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-01-30,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-01-31,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-02-01,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-02-02,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-02-27,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-02-28,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-03-01,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-03-02,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-02-09,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-02-10,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-02-13,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-02-14,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-11-28,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-11-29,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2022-11-30,1.0,1.329999999999977,-0.4999999999990082,1.829999999998985,其他,1.0,1.329999999999977,1.829999999998985,其他,否,否,0.0
2022-12-01,1.0,0.5000000000000143,2.499999999998996,-1.9999999999989817,有效进攻,1.0,0.5000000000000143,-1.9999999999989817,有效进攻,否,否,0.0
2023-02-21,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-02-22,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-02-23,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-02-24,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-03-21,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-03-22,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-03-23,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-03-24,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-03-03,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-03-06,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-03-07,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-03-08,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-03-31,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-04-03,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-04-04,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-04-06,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-03-15,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-03-16,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-03-17,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-03-20,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-04-13,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-04-14,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-04-17,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-04-18,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-03-27,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-03-28,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-03-29,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-03-30,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-01-17,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-01-18,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-01-19,1.0,0.4999999999999796,0.770000000001013,-0.27000000000103336,有效进攻,1.0,0.4999999999999796,-0.27000000000103336,有效进攻,否,否,0.0
2023-01-20,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-04-07,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-04-10,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-04-11,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-04-12,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-05-10,1.0,2.020000000000008,1.7299999999999955,0.29000000000001247,有效进攻,1.0,2.020000000000008,0.29000000000001247,有效进攻,否,否,0.0
2023-05-11,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-05-12,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-05-15,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-04-19,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-04-20,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-04-21,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-04-24,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-05-22,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-05-23,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-05-24,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-05-25,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-05-04,1.0,2.380000000000021,1.7500000000000155,0.6300000000000057,有效进攻,1.0,2.380000000000021,0.6300000000000057,有效进攻,否,否,0.0
2023-05-05,1.0,0.47000000000099046,2.7499999999999747,-2.279999999998984,有效进攻,1.0,0.47000000000099046,-2.279999999998984,有效进攻,否,否,0.0
2023-05-08,1.0,-0.750000000000993,-1.460000000000003,0.7099999999990101,其他,1.0,-0.750000000000993,0.7099999999990101,其他,否,否,0.0
2023-05-09,1.0,1.8599999999999866,1.010000000000004,0.8499999999999825,有效进攻,1.0,1.8599999999999866,0.8499999999999825,有效进攻,否,否,0.0
2023-06-01,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-06-02,1.0,-2.2199999999989934,-1.2599999999999765,-0.959999999999017,该空没空,1.0,-2.2199999999989934,-0.959999999999017,该空没空,否,否,0.0
2023-06-05,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-06-06,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-05-16,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-05-17,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-05-18,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-05-19,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-03-09,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-03-10,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-03-13,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-03-14,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-05-26,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-05-29,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-05-30,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-05-31,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-06-27,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-06-28,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-06-29,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-06-30,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-06-07,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-06-08,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-06-09,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-06-12,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-07-07,1.0,1.9600000000009887,-0.11000000000000593,2.0700000000009946,其他,1.0,1.9600000000009887,2.0700000000009946,其他,否,否,0.0
2023-07-10,1.0,1.379999999999021,0.0,1.379999999999021,其他,1.0,1.379999999999021,1.379999999999021,其他,否,否,0.0
2023-07-11,1.0,-0.38999999999900226,0.4999999999999796,-0.8899999999989818,其他,1.0,-0.38999999999900226,-0.8899999999989818,其他,否,否,0.0
2023-07-12,1.0,-1.02000000000102,-0.24999999999997247,-0.7700000000010476,该空没空,1.0,-1.02000000000102,-0.7700000000010476,该空没空,否,否,0.0
2023-06-19,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-06-20,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-06-21,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-06-26,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-07-19,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-07-20,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-07-21,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-07-24,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-07-03,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-07-05,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-07-06,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-04-25,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-04-26,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-04-27,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-04-28,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-07-13,1.0,1.9900000000000126,-0.3500000000000031,2.340000000000016,其他,1.0,1.9900000000000126,2.340000000000016,其他,否,否,0.0
2023-07-14,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-07-17,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-07-18,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-08-10,1.0,1.1599999999999806,-0.14000000000000123,1.2999999999999818,其他,1.0,1.1599999999999806,1.2999999999999818,其他,否,否,0.0
2023-08-11,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-08-14,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-08-15,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-07-25,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-07-26,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-07-27,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-07-28,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-08-22,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-08-23,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-08-24,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-08-25,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-08-04,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-08-07,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-08-08,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-08-09,1.0,0.4699999999990129,-0.07000000000000062,0.5399999999990135,其他,1.0,0.4699999999990129,0.5399999999990135,其他,否,否,0.0
2023-09-01,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-09-04,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-09-05,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-09-06,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-08-16,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-08-17,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-08-18,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-08-21,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-06-13,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-06-14,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-06-15,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-06-16,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-08-28,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-08-29,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-08-30,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-08-31,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-09-25,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-09-26,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-09-27,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-09-28,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-09-07,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-09-08,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-09-11,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-09-12,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-10-13,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-10-16,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-10-17,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-10-18,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-09-19,1.0,-0.750000000000993,-1.250000000000001,0.4999999999990081,其他,1.0,-0.750000000000993,0.4999999999990081,其他,否,否,0.0
2023-09-20,1.0,-0.7700000000000068,-0.25000000000000716,-0.5199999999999996,该空没空,1.0,-0.7700000000000068,-0.5199999999999996,该空没空,否,否,0.0
2023-09-21,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-09-22,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-10-25,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-10-26,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-10-27,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-10-30,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-10-09,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-10-10,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-10-11,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-10-12,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-07-31,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-08-01,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-08-02,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-08-03,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-10-19,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-10-20,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-10-23,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-10-24,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-11-16,1.0,0.26999999999999247,0.7500000000000215,-0.48000000000002907,有效进攻,1.0,0.26999999999999247,-0.48000000000002907,有效进攻,否,否,0.0
2023-11-17,1.0,0.25000000000000716,0.3399999999999931,-0.08999999999998592,有效进攻,1.0,0.25000000000000716,-0.08999999999998592,有效进攻,否,否,0.0
2023-11-20,1.0,0.010000000000981446,-0.6000000000000103,0.6100000000009917,其他,1.0,0.010000000000981446,0.6100000000009917,其他,否,否,0.0
2023-11-21,1.0,-0.5000000000009858,-0.999999999999994,0.49999999999900824,其他,1.0,-0.5000000000009858,0.49999999999900824,其他,否,否,0.0
2023-10-31,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-11-01,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-11-02,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-11-03,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-11-28,1.0,-0.7500000000000215,2.1000000000000183,-2.8500000000000396,其他,1.0,-0.7500000000000215,-2.8500000000000396,其他,否,否,0.0
2023-11-29,1.0,-2.1900000000000044,0.7199999999999915,-2.9099999999999957,其他,1.0,-2.1900000000000044,-2.9099999999999957,其他,否,否,0.0
2023-11-30,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-12-01,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-11-10,1.0,1.0399999999999991,0.5000000000000143,0.5399999999999848,有效进攻,1.0,1.0399999999999991,0.5399999999999848,有效进攻,否,否,0.0
2023-11-13,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-11-14,1.0,-0.21000000000000185,-1.1900000000000106,0.9800000000000088,其他,1.0,-0.21000000000000185,0.9800000000000088,其他,否,否,0.0
2023-11-15,1.0,0.4300000000000137,-0.6000000000000103,1.030000000000024,其他,1.0,0.4300000000000137,1.030000000000024,其他,否,否,0.0
2023-12-08,1.0,-0.26999999999999247,0.04000000000000531,-0.3099999999999978,其他,1.0,-0.26999999999999247,-0.3099999999999978,其他,否,否,0.0
2023-12-11,1.0,0.3500000000000031,1.9599999999999826,-1.6099999999999794,有效进攻,1.0,0.3500000000000031,-1.6099999999999794,有效进攻,否,否,0.0
2023-12-12,1.0,-0.19999999999999185,0.6500000000000256,-0.8500000000000174,其他,1.0,-0.19999999999999185,-0.8500000000000174,其他,否,否,0.0
2023-12-13,1.0,1.600000000000004,1.4899999999999982,0.11000000000000587,有效进攻,1.0,1.600000000000004,0.11000000000000587,有效进攻,否,否,0.0
2023-11-22,1.0,-0.06000000000002531,-1.3900000000000023,1.329999999999977,其他,1.0,-0.06000000000002531,1.329999999999977,其他,否,否,0.0
2023-11-23,1.0,-0.4699999999999843,-1.999999999999988,1.5300000000000038,其他,1.0,-0.4699999999999843,1.5300000000000038,其他,否,否,0.0
2023-11-24,1.0,2.459999999999997,-0.29999999999901633,2.759999999999013,其他,1.0,2.459999999999997,2.759999999999013,其他,否,否,0.0
2023-11-27,1.0,-1.1699999999999906,-0.550000000001001,-0.6199999999989896,该空没空,1.0,-1.1699999999999906,-0.6199999999989896,该空没空,否,否,0.0
2023-09-13,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-09-14,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-09-15,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-09-18,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-12-04,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-12-05,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-12-06,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-12-07,1.0,0.0,0.8499999999999828,-0.8499999999999828,其他,1.0,0.0,-0.8499999999999828,其他,否,否,0.0
2024-01-12,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2024-01-15,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2024-01-16,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2024-01-17,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-12-14,1.0,0.5999999999999756,-1.5000000000000082,2.0999999999999837,其他,1.0,0.5999999999999756,2.0999999999999837,其他,否,否,0.0
2023-12-15,1.0,1.0800000000000045,1.4899999999999982,-0.4099999999999937,有效进攻,1.0,1.0800000000000045,-0.4099999999999937,有效进攻,否,否,0.0
2023-12-18,1.0,0.8500000000000174,1.010000000000004,-0.1599999999999866,有效进攻,1.0,0.8500000000000174,-0.1599999999999866,有效进攻,否,否,0.0
2023-12-19,1.0,0.15000000000098268,-0.6499999999999908,0.8000000000009735,其他,1.0,0.15000000000098268,0.8000000000009735,其他,否,否,0.0
2024-01-24,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2024-01-25,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2024-01-26,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2024-01-29,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2024-01-08,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2024-01-09,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2024-01-10,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2024-01-11,1.0,1.4799999999999882,-0.09999999999999593,1.579999999999984,其他,1.0,1.4799999999999882,1.579999999999984,其他,否,否,0.0
2024-02-05,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2024-02-06,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2024-02-07,1.0,3.4400000000000057,3.720000000001014,-0.28000000000100833,有效进攻,1.0,3.4400000000000057,-0.28000000000100833,有效进攻,否,否,0.0
2024-02-08,1.0,-2.3499999999999908,-2.260000000000005,-0.08999999999998565,该空没空,1.0,-2.3499999999999908,-0.08999999999998565,该空没空,否,否,0.0
2024-01-18,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2024-01-19,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2024-01-22,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2024-01-23,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-11-06,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-11-07,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-11-08,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2023-11-09,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2024-01-30,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2024-01-31,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2024-02-01,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2024-02-02,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2024-03-06,1.0,1.999999999999988,5.189999999999986,-3.189999999999998,有效进攻,1.0,1.999999999999988,-3.189999999999998,有效进攻,否,否,0.0
2024-03-07,1.0,3.0900000000000025,-1.2600000000000111,4.350000000000014,其他,1.0,3.0900000000000025,4.350000000000014,其他,否,否,0.0
2024-03-08,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2024-03-11,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2024-02-19,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2024-02-20,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
2024-02-21,1.0,0.6399999999999808,0.14999999999997654,0.49000000000000427,有效进攻,1.0,0.6399999999999808,0.49000000000000427,有效进攻,否,否,0.0
2024-02-22,0.0,0.0,0.0,0.0,其他,0.0,0.0,0.0,其他,否,否,0.0
