信号日期,下一信号日期,仓位,结论,周期策略收益,周期基准收益,周期超额收益,周期carry贡献,周期资本利得贡献,周期策略资本利得_BP,周期基准资本利得_BP,周期资本利得超额_BP,资本利得交易是否盈利,资本利得判断类型,基准是否赚钱,策略是否亏钱,错判类型,供给_发行量_得分,供给_发行量_定性,供给_发行占比_得分,供给_发行占比_定性,供给_10Y以上发行_得分,供给_10Y以上发行_定性,供给_发飞惩罚_得分,供给_发飞惩罚_定性,银行需求_得分,银行需求_定性,利差_地方债国债_得分,利差_地方债国债_定性,利差_周度变化_得分,利差_周度变化_定性,利差_地方债NCD_得分,利差_地方债NCD_定性,非银情绪_得分,非银情绪_定性
2023-01-09,2023-01-16,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,中性,30.0,利多,0.0,中性,0.0,中性,2.5,中性,0.0,利空,10.0,利多,0.0,利空,0.0,利空
2023-01-16,2023-02-06,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,利空,15.0,中性,0.0,利空,0.0,中性,0.0,利空,0.0,利空,10.0,利多,0.0,利空,0.0,利空
2023-02-06,2023-02-13,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,中性,15.0,中性,0.0,中性,0.0,中性,0.0,利空,0.0,利空,0.0,利空,0.0,利空,0.0,利空
2023-02-13,2023-02-20,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,中性,15.0,中性,0.0,中性,0.0,中性,2.5,中性,0.0,利空,5.0,中性,0.0,利空,0.0,利空
2023-02-20,2023-02-27,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,利空,15.0,中性,0.0,利空,0.0,中性,0.0,利空,0.0,利空,5.0,中性,0.0,利空,0.0,利空
2023-02-27,2023-03-06,1.0,看多,0.0011440286554378343,0.0014325648322428552,-0.00028853617680502097,0.0006081944444444444,0.0005354425788910934,0.6300000000000056,0.999999999999994,-0.36999999999998845,是,有效进攻,是,否,有效进攻,0.0,中性,15.0,中性,0.0,中性,0.0,中性,2.5,中性,0.0,利空,5.0,中性,0.0,利空,50.0,利多
2023-03-06,2023-03-13,1.0,看多,0.001453137838316465,0.003998827018581785,-0.0025456891802653203,0.0006050198412698408,0.0008492099498366061,0.9999999999999942,3.99,-2.990000000000006,是,有效进攻,是,否,有效进攻,0.0,中性,15.0,中性,0.0,利空,0.0,中性,2.5,中性,0.0,利空,5.0,中性,0.0,利空,50.0,利多
2023-03-13,2023-03-20,1.0,看多,0.0005875624598083995,0.0007819888759810212,-0.00019442641617262169,0.0006060198412698409,-1.760527839147672e-05,-0.01999999999998514,0.25000000000000716,-0.2699999999999923,否,其他,是,否,有效进攻,0.0,中性,15.0,中性,0.0,中性,0.0,中性,2.5,中性,2.5,中性,0.0,利空,0.0,利空,50.0,利多
2023-03-20,2023-03-27,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,利空,15.0,中性,0.0,利空,0.0,中性,2.5,中性,0.0,利空,5.0,中性,0.0,利空,0.0,利空
2023-03-27,2023-04-03,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,利空,0.0,利空,0.0,利空,0.0,中性,2.5,中性,0.0,利空,5.0,中性,0.0,利空,0.0,利空
2023-04-03,2023-04-10,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,中性,0.0,利空,0.0,中性,0.0,中性,0.0,利空,0.0,利空,5.0,中性,0.0,利空,0.0,利空
2023-04-10,2023-04-17,1.0,看多,0.0018740457006516387,0.00213316348635173,-0.0002591177857000915,0.0005946865079365072,0.0012787777354367359,1.4999999999999738,1.8299999999999907,-0.33000000000001695,是,有效进攻,是,否,有效进攻,0.0,利空,15.0,中性,0.0,中性,0.0,中性,0.0,利空,0.0,利空,5.0,中性,0.0,利空,50.0,利多
2023-04-17,2023-04-24,1.0,看多,0.0016776240672200515,0.0007580258580526245,0.0009195982091674271,0.0005943452380952381,0.0010832423380140767,1.270000000000021,0.23000000000002196,1.039999999999999,是,有效进攻,是,否,有效进攻,0.0,中性,15.0,中性,0.0,中性,0.0,中性,0.0,利空,0.0,利空,5.0,中性,0.0,利空,50.0,利多
2023-04-24,2023-05-01,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,中性,15.0,中性,0.0,利空,0.0,中性,0.0,利空,0.0,利空,5.0,中性,0.0,利空,0.0,利空
2023-05-01,2023-05-08,1.0,看多,0.002670305870737577,0.004108292157092297,-0.00143798628635472,0.00023636507936507936,0.0024328243207831063,2.8500000000010117,4.49999999999999,-1.6499999999989785,是,有效进攻,是,否,有效进攻,0.0,利多,30.0,利多,0.0,利多,0.0,中性,0.0,利空,2.5,中性,5.0,中性,0.0,利空,50.0,利多
2023-05-08,2023-05-15,1.0,看多,0.0036735007240651374,0.0029622507940221254,0.000711249930043012,0.0005845515873015869,0.00308616778326967,3.6099999999989962,2.8000000000000247,0.8099999999989715,是,有效进攻,是,否,有效进攻,0.0,中性,30.0,利多,0.0,中性,0.0,中性,2.5,中性,2.5,中性,5.0,中性,0.0,利空,50.0,利多
2023-05-15,2023-05-22,1.0,看多,0.0014863283577042363,-0.0002680551788244445,0.0017543835365286808,0.0005784603174603166,0.0009075242419661349,1.0600000000009908,-0.9300000000000278,1.9900000000010185,是,其他,否,否,其他,0.0,利空,15.0,中性,0.0,中性,0.0,中性,2.5,中性,2.5,中性,0.0,利空,0.0,中性,50.0,利多
2023-05-22,2023-05-29,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,利空,0.0,利空,0.0,利空,0.0,中性,0.0,利空,2.5,中性,5.0,中性,0.0,中性,50.0,利多
2023-05-29,2023-06-05,1.0,看多,0.0007268613918889333,0.002731480509360562,-0.002004619117471629,0.0005767142857142853,0.00015261889037058237,0.18000000000097804,2.540000000000007,-2.359999999999029,是,有效进攻,是,否,有效进攻,0.0,中性,15.0,中性,0.0,中性,0.0,中性,2.5,中性,2.5,中性,5.0,中性,0.0,中性,50.0,利多
