信号日期,下一信号日期,仓位,结论,周期策略收益,周期基准收益,周期超额收益,周期carry贡献,周期资本利得贡献,周期策略资本利得_BP,周期基准资本利得_BP,周期资本利得超额_BP,资本利得交易是否盈利,资本利得判断类型,基准是否赚钱,策略是否亏钱,错判类型,供给_发行量_得分,供给_发行量_定性,供给_发行占比_得分,供给_发行占比_定性,供给_10Y以上发行_得分,供给_10Y以上发行_定性,供给_发飞惩罚_得分,供给_发飞惩罚_定性,银行需求_得分,银行需求_定性,利差_地方债国债_得分,利差_地方债国债_定性,利差_周度变化_得分,利差_周度变化_定性,利差_地方债NCD_得分,利差_地方债NCD_定性,非银情绪_得分,非银情绪_定性
2022-03-08,2022-03-09,0.5,中性,-7.292031940564492e-05,-0.0005901219976848227,0.0005172016782791777,6.251785714285715e-05,-0.00013543817654852115,-0.15999999999998654,-0.7499999999999868,0.5900000000000003,否,有效防守,否,是,有效防守,10.0,中性,7.5,中性,2.5,中性,0.0,中性,5.0,中性,10.0,利多,7.5,中性,0.0,中性,0.0,利空
2022-03-09,2022-03-10,0.5,中性,3.719082223296866e-05,-0.0005893278874119501,0.0006265187096449187,6.258134920634921e-05,-2.5390526973429973e-05,-0.029999999999995308,-0.7500000000000041,0.7200000000000089,否,有效防守,否,否,有效防守,10.0,中性,7.5,中性,0.0,利空,0.0,中性,5.0,中性,5.0,中性,7.5,中性,0.0,中性,0.0,利空
2022-03-10,2022-03-11,0.5,中性,-0.00036480091308288554,-0.00027036634269539395,-9.443457038749159e-05,6.259325396825397e-05,-0.0004273941670511444,-0.5050000000000193,-0.3799999999999984,-0.12500000000002093,否,该空没空,否,是,该空没空,10.0,中性,7.5,中性,0.0,利空,0.0,中性,5.0,中性,5.0,中性,15.0,利多,0.0,中性,0.0,利空
2022-03-11,2022-03-14,0.5,中性,-0.00038129896277350195,0.0026352879280220343,-0.003016586890795536,6.27936507936508e-05,-0.00044409261356711345,-0.5250000000000046,2.999999999999999,-3.525000000000004,否,低仓少吃,是,是,低仓少吃,10.0,中性,7.5,中性,0.0,利空,0.0,中性,0.0,利空,5.0,中性,7.5,中性,0.0,利空,0.0,利空
2022-03-14,2022-03-15,0.5,中性,0.0017031545173322726,0.0010253661665338143,0.0006777883507984583,6.300198412698413e-05,0.0016401525332053698,1.940000000000032,1.1249999999999976,0.8150000000000344,是,有效进攻,是,否,有效进攻,10.0,中性,7.5,中性,2.5,中性,0.0,中性,5.0,中性,10.0,利多,0.0,利空,0.0,利空,0.0,利空
2022-03-15,2022-03-16,0.5,中性,-0.00034438002637893206,-0.002103142357807064,0.001758762331428132,6.223214285714285e-05,-0.0004066121692360859,-0.480000000000029,-2.499999999999499,2.01999999999947,否,有效防守,否,是,有效防守,10.0,中性,7.5,中性,2.5,中性,0.0,中性,5.0,中性,10.0,利多,7.5,中性,0.0,利空,0.0,利空
2022-03-16,2022-03-17,0.5,中性,-0.0007292374139585833,0.0010245447699117616,-0.001753782183870345,6.242261904761905e-05,-0.000791660033006163,-0.9349999999999983,1.1249999999999976,-2.059999999999996,否,低仓少吃,是,是,低仓少吃,10.0,中性,7.5,中性,2.5,中性,0.0,中性,5.0,中性,5.0,中性,7.5,中性,0.0,利空,0.0,利空
2022-03-17,2022-03-18,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,10.0,中性,7.5,中性,2.5,中性,0.0,中性,0.0,利空,5.0,中性,0.0,利空,0.0,利空,0.0,利空
2022-03-18,2022-03-21,0.5,中性,-0.0005175192096474879,-0.00016458761825599577,-0.0003529315913914921,6.244047619047619e-05,-0.0005799596858379989,-0.6849999999995054,-0.2550000000004979,-0.42999999999900756,否,该空没空,否,是,该空没空,10.0,中性,7.5,中性,2.5,中性,0.0,中性,0.0,利空,10.0,利多,0.0,利空,0.0,中性,0.0,利空
2022-03-21,2022-03-22,0.5,中性,-0.00013188310595357855,-0.0008067054292296705,0.0006748223232760919,6.271230158730139e-05,-0.00019459540754086742,-0.23000000000050758,-0.999999999999994,0.7699999999994864,否,有效防守,否,是,有效防守,10.0,中性,7.5,中性,0.0,利空,0.0,中性,0.0,利空,10.0,利多,7.5,中性,0.0,中性,0.0,利空
