日期,信号日期,总分,结论,仓位,策略日收益率,基准日收益率,策略票息Carry收益,策略资本利得收益,基准票息Carry收益,基准资本利得收益,票息Carry超额,资本利得超额,策略资本利得_BP,基准资本利得_BP,资本利得超额_BP,策略累计资本利得_BP,基准累计资本利得_BP,累计资本利得超额_BP,策略累计票息Carry,策略累计资本利得,基准累计票息Carry,基准累计资本利得,策略净值,基准净值,超额净值
2025-01-27,2025-01-27,22.5,看空,0.0,0.0,0.001967242875538861,0.0,0.0,7.231746031746032e-05,0.0018949254152214007,-7.231746031746032e-05,-0.0018949254152214007,0.0,18.949254152214007,-18.949254152214007,0.0,-9.56388636731021,9.56388636731021,0.0,0.0,0.0007933492063492063,-0.0009563886367310215,1.0,0.9998316917233069,1.0001683366091376
2025-02-05,2025-02-03,37.5,中性,0.0,0.0,0.0008974582656562405,0.0,0.0,7.148809523809523e-05,0.0008259701704181452,-7.148809523809523e-05,-0.0008259701704181452,0.0,8.259701704181452,-8.259701704181452,0.0,-1.3041846631287584,1.3041846631287584,0.0,0.0,0.0008648373015873016,-0.00013041846631287632,1.0,1.0007289989393091,0.9992715321130078
2025-02-06,2025-02-03,37.5,中性,0.0,0.0,0.001097273182380618,0.0,0.0,7.112698412698412e-05,0.001026146198253634,-7.112698412698412e-05,-0.001026146198253634,0.0,10.26146198253634,-10.26146198253634,0.0,8.95727731940758,-8.95727731940758,0.0,0.0,0.0009359642857142857,0.0008957277319407576,1.0,1.0018270720326758,0.9981762600715424
2025-02-07,2025-02-03,37.5,中性,0.0,-0.0,-0.0005835378314923421,0.0,-0.0,7.067857142857143e-05,-0.0006542164029209135,-7.067857142857143e-05,0.0006542164029209135,-0.0,-6.542164029209135,6.542164029209135,0.0,2.4151132901984456,-2.4151132901984456,0.0,0.0,0.0010066428571428572,0.00024151132901984406,1.0,1.0012424680355316,0.9987590737756366
2025-02-10,2025-02-10,60.0,中性,0.0,0.0,4.3715591011731495e-05,0.0,-0.0,7.09642857142857e-05,-2.7248694702554208e-05,-7.09642857142857e-05,2.7248694702554208e-05,-0.0,-0.2724869470255421,0.2724869470255421,0.0,2.1426263431729033,-2.1426263431729033,0.0,0.0,0.001077607142857143,0.00021426263431728986,1.0,1.001286237941768,0.998715414341046
2025-02-11,2025-02-10,60.0,中性,0.0,0.0,0.0004887829165001661,0.0,0.0,7.097619047619048e-05,0.00041780672602397564,-7.097619047619048e-05,-0.00041780672602397564,0.0,4.178067260239756,-4.178067260239756,0.0,6.32069360341266,-6.32069360341266,0.0,0.0,0.0011485833333333335,0.0006320693603412655,1.0,1.0017756495494006,0.998227497793344
2025-02-12,2025-02-10,60.0,中性,0.0,0.0,0.00040693690671791505,0.0,0.0,7.07936507936508e-05,0.0003361432559242642,-7.07936507936508e-05,-0.0003361432559242642,0.0,3.361432559242642,-3.361432559242642,0.0,9.682126162655301,-9.682126162655301,0.0,0.0,0.0012193769841269842,0.0009682126162655297,1.0,1.0021833090334535,0.9978214474200741
2025-02-13,2025-02-10,60.0,中性,0.0,0.0,0.0003886820725602068,0.0,0.0,7.064682539682539e-05,0.00031803524716338144,-7.064682539682539e-05,-0.00031803524716338144,0.0,3.1803524716338143,-3.1803524716338143,0.0,12.862478634289115,-12.862478634289115,0.0,0.0,0.0012900238095238097,0.0012862478634289112,1.0,1.002572839719094,0.9974337627979081
2025-02-14,2025-02-10,60.0,中性,0.0,-0.0,-0.0005656796928807909,0.0,-0.0,7.05079365079365e-05,-0.0006361876293887274,-7.05079365079365e-05,0.0006361876293887274,-0.0,-6.361876293887274,6.361876293887274,0.0,6.500602340401841,-6.500602340401841,0.0,0.0,0.0013605317460317463,0.0006500602340401838,1.0,1.002005704623031,0.9979983101755038
2025-02-17,2025-02-17,40.0,中性,0.0,-0.0,-0.0023185820263846497,0.0,-0.0,7.078571428571428e-05,-0.002389367740670364,-7.078571428571428e-05,0.002389367740670364,-0.0,-23.893677406703638,23.893677406703638,0.0,-17.393075066301797,17.393075066301797,0.0,0.0,0.0014313174603174605,-0.0017393075066301801,1.0,0.9996824722059572,1.0003176286499673
2025-02-18,2025-02-17,40.0,中性,0.0,-0.0,-0.000898927308586377,0.0,-0.0,7.182936507936507e-05,-0.0009707566736657421,-7.182936507936507e-05,0.0009707566736657421,-0.0,-9.707566736657421,9.707566736657421,0.0,-27.100641802959217,27.100641802959217,0.0,0.0,0.0015031468253968254,-0.002710064180295922,1.0,0.9987838303317761,1.0012176505378745
2025-02-19,2025-02-17,40.0,中性,0.0,0.0,0.000906453958285009,0.0,0.0,7.225396825396824e-05,0.0008341999900310408,-7.225396825396824e-05,-0.0008341999900310408,0.0,8.341999900310407,-8.341999900310407,0.0,-18.75864190264881,18.75864190264881,0.0,0.0,0.0015754007936507938,-0.0018758641902648814,1.0,0.9996891818882514,1.000310914749684
2025-02-20,2025-02-17,40.0,中性,0.0,-0.0,-0.0028401515016073884,0.0,-0.0,7.188888888888889e-05,-0.002912040390496277,-7.188888888888889e-05,0.002912040390496277,-0.0,-29.12040390496277,29.12040390496277,0.0,-47.87904580761158,47.87904580761158,0.0,0.0,0.0016472896825396827,-0.004787904580761159,1.0,0.9968499131571708,1.0031600412471848
2025-02-21,2025-02-17,40.0,中性,0.0,-0.0,-0.0016837959988506956,0.0,-0.0,7.31626984126984e-05,-0.001756958697263394,-7.31626984126984e-05,0.001756958697263394,-0.0,-17.56958697263394,17.56958697263394,0.0,-65.44863278024552,65.44863278024552,0.0,0.0,0.001720452380952381,-0.006544863278024553,1.0,0.995171421261942,1.0048520070360691
2025-02-24,2025-02-24,37.5,中性,0.0,-0.0,-0.004431606223510648,0.0,-0.0,7.39325396825393e-05,-0.004505538763193187,-7.39325396825393e-05,0.004505538763193187,-0.0,-45.05538763193187,45.05538763193187,0.0,-110.5040204121774,110.5040204121774,0.0,0.0,0.0017943849206349203,-0.01105040204121774,1.0,0.9907612133980176,1.0093249377115765
2025-02-25,2025-02-24,37.5,中性,0.0,-0.0,-6.846979985249382e-05,0.0,-0.0,7.590873015873016e-05,-0.00014437853001122397,-7.590873015873016e-05,0.00014437853001122397,-0.0,-1.4437853001122398,1.4437853001122398,0.0,-111.94780571228964,111.94780571228964,0.0,0.0,0.0018702936507936504,-0.011194780571228965,1.0,0.9906933761760346,1.0093940507202015
2025-02-26,2025-02-24,37.5,中性,0.0,-0.0,-0.0007451117804543814,0.0,-0.0,7.597222222222222e-05,-0.0008210840026766035,-7.597222222222222e-05,0.0008210840026766035,-0.0,-8.210840026766036,8.210840026766036,0.0,-120.15864573905567,120.15864573905567,0.0,0.0,0.0019462658730158727,-0.012015864573905568,1.0,0.9899551988706278,1.010146722943454
2025-02-27,2025-02-24,37.5,中性,0.0,-0.0,-0.0014117352520521273,0.0,-0.0,7.633333333333334e-05,-0.0014880685853854608,-7.633333333333334e-05,0.0014880685853854608,-0.0,-14.880685853854608,14.880685853854608,0.0,-135.0393315929103,135.0393315929103,0.0,0.0,0.002022599206349206,-0.01350393315929103,1.0,0.9885576442184297,1.0115747987469328
2025-02-28,2025-02-24,37.5,中性,0.0,0.0,0.0018701376740558947,0.0,0.0,7.698809523809485e-05,0.0017931495788177999,-7.698809523809485e-05,-0.0017931495788177999,0.0,17.931495788177997,-17.931495788177997,0.0,-117.10783580473229,117.10783580473229,0.0,0.0,0.0020995873015873007,-0.01171078358047323,1.0,0.9904063831118587,1.0096865458984605
2025-03-03,2025-03-03,40.0,中性,0.0,-0.0,-0.0001853875348105136,0.0,-0.0,7.61984126984127e-05,-0.0002615859475089263,-7.61984126984127e-05,0.0002615859475089263,-0.0,-2.615859475089263,2.615859475089263,0.0,-119.72369527982156,119.72369527982156,0.0,0.0,0.0021757857142857134,-0.011972369527982155,1.0,0.9902227741140329,1.009873763906021
2025-03-04,2025-03-03,40.0,中性,0.0,-0.0,-0.0009067394000214302,0.0,-0.0,7.631349206349207e-05,-0.0009830528920849223,-7.631349206349207e-05,0.0009830528920849223,-0.0,-9.830528920849224,9.830528920849224,0.0,-129.55422420067077,129.55422420067077,0.0,0.0,0.0022520992063492055,-0.012955422420067076,1.0,0.9893249001099452,1.010790287284661
2025-03-05,2025-03-03,40.0,中性,0.0,-0.0,-0.000482102298643988,0.0,-0.0,7.674603174603175e-05,-0.0005588483303900197,-7.674603174603175e-05,0.0005588483303900197,-0.0,-5.5884833039001975,5.5884833039001975,0.0,-135.14270750457098,135.14270750457098,0.0,0.0,0.0023288452380952375,-0.013514270750457096,1.0,0.9888479443014965,1.0112778266494564
2025-03-06,2025-03-03,40.0,中性,0.0,-0.0,-0.0008060618959291733,0.0,-0.0,7.699206349206349e-05,-0.0008830539594212368,-7.699206349206349e-05,0.0008830539594212368,-0.0,-8.830539594212368,8.830539594212368,0.0,-143.97324709878336,143.97324709878336,0.0,0.0,0.002405837301587301,-0.014397324709878333,1.0,0.9880508716527272,1.012093636765165
2025-03-07,2025-03-03,40.0,中性,0.0,-0.0,-0.0044256837105909885,0.0,-0.0,7.738095238095238e-05,-0.0045030646629719406,-7.738095238095238e-05,0.0045030646629719406,-0.0,-45.030646629719406,45.030646629719406,0.0,-189.00389372850276,189.00389372850276,0.0,0.0,0.0024832182539682533,-0.018900389372850275,1.0,0.9836780710048185,1.016592754760212
2025-03-10,2025-03-10,65.0,中性,0.0,-0.0,-0.0003697641709470141,0.0,-0.0,7.936507936507937e-05,-0.00044912925031209347,-7.936507936507937e-05,0.00044912925031209347,-0.0,-4.491292503120935,4.491292503120935,0.0,-193.4951862316237,193.4951862316237,0.0,0.0,0.0025625833333333325,-0.01934951862316237,1.0,0.9833143420984146,1.0169687933829765
2025-03-11,2025-03-10,65.0,中性,0.0,-0.0,-0.004590159006133839,0.0,-0.0,7.956349206349205e-05,-0.004669722498197331,-7.956349206349205e-05,0.004669722498197331,-0.0,-46.69722498197331,46.69722498197331,0.0,-240.192411213597,240.192411213597,0.0,0.0,0.0026421468253968244,-0.0240192411213597,1.0,0.9788007729151711,1.021658367740854
2025-03-12,2025-03-10,65.0,中性,0.0,0.0,0.0012458881566059898,0.0,0.0,8.162698412698373e-05,0.001164261172479006,-8.162698412698373e-05,-0.001164261172479006,0.0,11.642611724790061,-11.642611724790061,0.0,-228.54979948880694,228.54979948880694,0.0,0.0,0.0027237738095238083,-0.022854979948880694,1.0,0.9800202492058229,1.0203870795632723
2025-03-13,2025-03-10,65.0,中性,0.0,-0.0,-0.0017202390500305471,0.0,-0.0,8.11111111111111e-05,-0.0018013501611416581,-8.11111111111111e-05,0.0018013501611416581,-0.0,-18.013501611416583,18.013501611416583,0.0,-246.56330110022353,246.56330110022353,0.0,0.0,0.0028048849206349195,-0.024656330110022353,1.0,0.9783343801033184,1.0221454140192778
2025-03-14,2025-03-10,65.0,中性,0.0,-0.0,-0.0007506769223072201,0.0,-0.0,8.190873015873015e-05,-0.0008325856524659502,-8.190873015873015e-05,0.0008325856524659502,-0.0,-8.325856524659503,8.325856524659503,0.0,-254.88915762488304,254.88915762488304,0.0,0.0,0.00288679365079365,-0.025488915762488303,1.0,0.9775999670618751,1.0229132914206687
2025-03-17,2025-03-17,42.5,中性,0.0,-0.0,-0.002432162557404804,0.0,-0.0,8.227777777777777e-05,-0.002514440335182582,-8.227777777777777e-05,0.002514440335182582,-0.0,-25.14440335182582,25.14440335182582,0.0,-280.0335609767089,280.0335609767089,0.0,0.0,0.0029690714285714277,-0.028003356097670885,1.0,0.9752222850258672,1.025407248536651
2025-03-18,2025-03-17,42.5,中性,0.0,-0.0,-0.00026507482328391876,0.0,-0.0,8.339285714285714e-05,-0.0003484676804267759,-8.339285714285714e-05,0.0003484676804267759,-0.0,-3.484676804267759,3.484676804267759,0.0,-283.5182377809766,283.5182377809766,0.0,0.0,0.0030524642857142847,-0.02835182377809766,1.0,0.9749637781510013,1.0256791302508483
2025-03-19,2025-03-17,42.5,中性,0.0,-0.0,-8.618413843270914e-05,0.0,-0.0,8.354761904761905e-05,-0.0001697317574803282,-8.354761904761905e-05,0.0001697317574803282,-0.0,-1.697317574803282,1.697317574803282,0.0,-285.2155553557799,285.2155553557799,0.0,0.0,0.0031360119047619036,-0.02852155553557799,1.0,0.9748797517377782,1.0257675351420967
2025-03-20,2025-03-17,42.5,中性,0.0,0.0,0.001584260291560187,0.0,0.0,8.362301587301548e-05,0.0015006372756871714,-8.362301587301548e-05,-0.0015006372756871714,0.0,15.006372756871714,-15.006372756871714,0.0,-270.20918259890817,270.20918259890817,0.0,0.0,0.003219634920634919,-0.02702091825989082,1.0,0.9764242150175023,1.0241450228495972
2025-03-21,2025-03-17,42.5,中性,0.0,0.0,0.0018620562116864236,0.0,0.0,8.29563492063492e-05,0.0017790998624800743,-8.29563492063492e-05,-0.0017790998624800743,0.0,17.790998624800743,-17.790998624800743,0.0,-252.41818397410742,252.41818397410742,0.0,0.0,0.003302591269841268,-0.025241818397410746,1.0,0.9782423717923168,1.022241551618562
2025-03-24,2025-03-24,65.0,中性,0.0,-0.0,-3.4176766879800445e-05,0.0,-0.0,8.216666666666667e-05,-0.00011634343354646711,-8.216666666666667e-05,0.00011634343354646711,-0.0,-1.1634343354646712,1.1634343354646712,0.0,-253.5816183095721,253.5816183095721,0.0,0.0,0.0033847579365079345,-0.025358161830957213,1.0,0.9782089386308241,1.0222764897238379
2025-03-25,2025-03-24,65.0,中性,0.0,-0.0,-0.0019491791561609014,0.0,-0.0,8.221825396825358e-05,-0.002031397410129155,-8.221825396825358e-05,0.002031397410129155,-0.0,-20.31397410129155,20.31397410129155,0.0,-273.8955924108636,273.8955924108636,0.0,0.0,0.0034669761904761883,-0.027389559241086367,1.0,0.9763022341572747,1.0242729812691465
2025-03-26,2025-03-24,65.0,中性,0.0,0.0,0.0022193696700955733,0.0,0.0,8.311904761904762e-05,0.0021362506224765257,-8.311904761904762e-05,-0.0021362506224765257,0.0,21.36250622476526,-21.36250622476526,0.0,-252.53308618609836,252.53308618609836,0.0,0.0,0.003550095238095236,-0.025253308618609843,1.0,0.9784690097246099,1.022004774869109
2025-03-27,2025-03-24,65.0,中性,0.0,-0.0,-0.0011081059685203517,0.0,-0.0,8.217063492063491e-05,-0.0011902766034409865,-8.217063492063491e-05,0.0011902766034409865,-0.0,-11.902766034409865,11.902766034409865,0.0,-264.4358522205082,264.4358522205082,0.0,0.0,0.003632265873015871,-0.026443585222050828,1.0,0.9773847623749219,1.023138520770598
2025-03-28,2025-03-24,65.0,中性,0.0,0.0,0.002202245027414864,0.0,0.0,8.26984126984127e-05,0.0021195466147164513,-8.26984126984127e-05,-0.0021195466147164513,0.0,21.195466147164513,-21.195466147164513,0.0,-243.24038607334367,243.24038607334367,0.0,0.0,0.0037149642857142837,-0.024324038607334376,1.0,0.9795372031077331,1.0208902702494052
2025-03-31,2025-03-31,75.0,看多,1.0,0.0011383666646184636,0.0011383666646184636,8.175793650793611e-05,0.0010566087281105275,8.175793650793611e-05,0.0010566087281105275,0.0,0.0,10.566087281105276,10.566087281105276,0.0,10.566087281105276,-232.6742987922384,243.24038607334367,8.175793650793611e-05,0.0010566087281105275,0.00379672222222222,-0.02326742987922385,1.0011383666646185,0.9806522756065046,1.0208902702494052
2025-04-01,2025-03-31,75.0,看多,1.0,0.0006188797070588116,0.0006188797070588116,8.128968253968254e-05,0.000537590024519129,8.128968253968254e-05,0.000537590024519129,0.0,0.0,5.37590024519129,5.37590024519129,0.0,15.941987526296565,-227.2983985470471,243.24038607334367,0.00016304761904761865,0.0015941987526296565,0.0038780119047619023,-0.02272983985470472,1.0017579508837051,0.9812591813995585,1.020890270249405
2025-04-02,2025-03-31,75.0,看多,1.0,0.003002873438597131,0.003002873438597131,8.10515873015873e-05,0.002921821851295544,8.10515873015873e-05,0.002921821851295544,0.0,0.0,29.21821851295544,29.21821851295544,0.0,45.160206039252,-198.08018003409165,243.24038607334367,0.00024409920634920596,0.004516020603925201,0.003959063492063489,-0.019808018003409176,1.0047661032263173,0.9842057785317628,1.020890270249405
2025-04-03,2025-03-31,75.0,看多,1.0,0.005493452144247885,0.005493452144247885,7.975793650793651e-05,0.005413694207739948,7.975793650793651e-05,0.005413694207739948,0.0,0.0,54.136942077399475,54.136942077399475,0.0,99.29714811665147,-143.94323795669217,243.24038607334367,0.00032385714285714244,0.009929714811665147,0.004038821428571426,-0.014394323795669229,1.0102857377305534,0.9896124658762192,1.020890270249405
2025-04-07,2025-04-07,52.5,中性,0.0,0.0,0.005985509718609756,0.0,0.0,7.736507936507936e-05,0.005908144639244677,-7.736507936507936e-05,-0.005908144639244677,0.0,59.08144639244677,-59.08144639244677,99.29714811665147,-84.86179156424541,184.1589396808969,0.00032385714285714244,0.009929714811665147,0.004116186507936505,-0.008486179156424552,1.0102857377305534,0.9955358009083786,1.0148160787474607
2025-04-08,2025-04-07,52.5,中性,0.0,-0.0,-0.002537031533890034,0.0,-0.0,7.476190476190476e-05,-0.002611793438651939,-7.476190476190476e-05,0.002611793438651939,-0.0,-26.117934386519387,26.117934386519387,99.29714811665147,-110.97972595076479,210.2768740674163,0.00032385714285714244,0.009929714811665147,0.00419094841269841,-0.011097972595076491,1.0102857377305534,0.9930100951883575,1.0173972476472346
2025-04-09,2025-04-07,52.5,中性,0.0,0.0,0.00031954749955359217,0.0,0.0,7.590873015873016e-05,0.00024363876939486204,-7.590873015873016e-05,-0.00024363876939486204,0.0,2.4363876939486206,-2.4363876939486206,99.29714811665147,-108.54333825681617,207.84048637346766,0.00032385714285714244,0.009929714811665147,0.00426685714285714,-0.01085433382568163,1.0102857377305534,0.9933274090813065,1.017072244754558
