信号日期,下一信号日期,仓位,结论,周期策略收益,周期基准收益,周期超额收益,周期carry贡献,周期资本利得贡献,周期策略资本利得_BP,周期基准资本利得_BP,周期资本利得超额_BP,资本利得交易是否盈利,资本利得判断类型,基准是否赚钱,策略是否亏钱,错判类型,供给_发行量_得分,供给_发行量_定性,供给_发行占比_得分,供给_发行占比_定性,供给_10Y以上发行_得分,供给_10Y以上发行_定性,供给_发飞惩罚_得分,供给_发飞惩罚_定性,银行需求_得分,银行需求_定性,利差_地方债国债_得分,利差_地方债国债_定性,利差_周度变化_得分,利差_周度变化_定性,利差_地方债NCD_得分,利差_地方债NCD_定性,非银情绪_得分,非银情绪_定性
2025-11-24,2025-12-01,0.0,看空,0.0,-0.0040290985260742485,0.0040290985260742485,0.0,0.0,0.0,-44.302342134854364,44.302342134854364,否,有效防守,否,否,有效防守,0.0,利空,0.0,利空,0.0,利空,0.0,中性,10.0,中性,12.5,中性,0.0,中性,2.5,中性,0.0,利空
2025-12-01,2025-12-08,0.0,中性,0.0,-0.0027708488098991957,0.0027708488098991957,0.0,0.0,0.0,-31.747946305813116,31.747946305813116,否,有效防守,否,否,有效防守,5.0,中性,5.0,中性,10.0,利多,0.0,中性,20.0,利多,12.5,中性,0.0,中性,5.0,利多,0.0,利空
2025-12-08,2025-12-15,1.0,看多,0.0013759143443548005,0.0013759143443548005,0.0,0.0004080992063492063,0.000967191280076541,9.67191280076541,9.67191280076541,0.0,是,有效进攻,是,否,有效进攻,5.0,中性,10.0,利多,10.0,利多,0.0,中性,20.0,利多,25.0,利多,0.0,利空,5.0,利多,0.0,利空
2025-12-15,2025-12-22,1.0,看多,0.0008274618111168142,0.0008274618111168142,0.0,0.0004063531746031746,0.0004210180926718386,4.210180926718386,4.210180926718386,0.0,是,有效进攻,是,否,有效进攻,10.0,利多,10.0,利多,10.0,利多,0.0,中性,10.0,中性,25.0,利多,0.0,中性,5.0,利多,0.0,利空
2025-12-22,2025-12-29,0.0,中性,0.0,0.0008449581341796186,-0.0008449581341796186,0.0,0.0,0.0,4.389261383335193,-4.389261383335193,否,低仓少吃,是,否,低仓少吃,10.0,利多,10.0,利多,10.0,利多,0.0,中性,0.0,利空,12.5,中性,0.0,中性,5.0,利多,0.0,利空
2025-12-29,2026-01-05,0.0,中性,0.0,-0.001647454602009546,0.001647454602009546,0.0,0.0,0.0,-18.91195038847348,18.91195038847348,否,有效防守,否,否,有效防守,10.0,利多,0.0,利空,10.0,利多,0.0,中性,10.0,中性,12.5,中性,0.0,中性,5.0,利多,20.0,利多
2026-01-05,2026-01-12,0.0,中性,0.0,-0.0008084595407089612,0.0008084595407089612,0.0,0.0,0.0,-12.184712783048093,12.184712783048093,否,有效防守,否,否,有效防守,5.0,中性,10.0,利多,5.0,中性,0.0,中性,10.0,中性,12.5,中性,0.0,中性,5.0,利多,20.0,利多
2026-01-12,2026-01-19,0.0,中性,0.0,0.0021246085729356157,-0.0021246085729356157,0.0,0.0,0.0,17.163829731170313,-17.163829731170313,否,低仓少吃,是,否,低仓少吃,10.0,利多,5.0,中性,5.0,中性,0.0,中性,20.0,利多,12.5,中性,0.0,中性,5.0,利多,0.0,利空
2026-01-19,2026-01-26,0.0,中性,0.0,0.007310027511021833,-0.007310027511021833,0.0,0.0,0.0,68.94745961028892,-68.94745961028892,否,低仓少吃,是,否,低仓少吃,5.0,中性,5.0,中性,5.0,中性,0.0,中性,10.0,中性,12.5,中性,0.0,中性,5.0,利多,0.0,利空
2026-01-26,2026-02-02,0.0,中性,0.0,-0.0009371302424147077,0.0009371302424147077,0.0,0.0,0.0,-13.317390079730796,13.317390079730796,否,有效防守,否,否,有效防守,0.0,利空,0.0,利空,0.0,利空,0.0,中性,10.0,中性,12.5,中性,0.0,利多,5.0,利多,20.0,利多
