supply_amount,supply_ratio,supply_long,fly_penalty,bank_demand,spread_gov,spread_change,spread_ncd,nonbank_sentiment,objective,strategy_total_return,benchmark_total_return,excess_total_return,strategy_final_nav,benchmark_final_nav,strategy_annual_return,strategy_max_drawdown,strategy_sharpe,signal_period_win_rate,capital_gain_total_bp,benchmark_capital_gain_bp,capital_gain_excess_bp,capital_trade_win_rate,capital_gain_trade_count,capital_gain_closed_trade_count,capital_gain_avg_trade_bp,capital_gain_avg_win_bp,capital_gain_best_trade_bp,capital_gain_worst_trade_bp,capital_gain_open_trade_count,capital_gain_open_trade_bp,capital_gain_max_drawdown_bp,latest_score,latest_conclusion,latest_position
0.0,20.0,20.0,0.0,10.0,10.0,20.0,0.0,20.0,146.32199999999682,0.08638430287551246,0.03478288999368595,0.051601412881826514,1.0863843028755125,1.034782889993686,0.02532060603557884,-0.0071173865680187465,1.0794361306802822,0.15468940316686966,71.45999999999903,17.390000000001052,54.069999999997975,0.65,61,60,1.1993333333333172,2.7682051282051297,15.800000000000015,-5.579999999999995,1,-0.5000000000000143,-9.630000000000058,85.0,看多,1.0
20.0,15.0,5.0,0.0,10.0,10.0,15.0,5.0,20.0,146.08610526315587,0.08146515857979586,0.029076298404645984,0.052388860175149876,1.0814651585797959,1.029076298404646,0.023917251009651697,-0.006123668170371355,1.0133348164499925,0.13520097442143728,69.6700000000018,14.03000000000598,55.63999999999582,0.6842105263157895,58,57,1.2310526315789794,2.6579487179487424,15.800000000000015,-5.4700000000009945,1,-0.5000000000000143,-8.479999999999011,85.0,看多,1.0
20.0,15.0,0.0,0.0,10.0,20.0,10.0,0.0,25.0,146.05554385964248,0.09455343835419616,0.0571683583290985,0.03738508002509766,1.0945534383541962,1.0571683583290985,0.027641362912646406,-0.005768900595631399,1.2997940179121077,0.13276492082825822,83.73999999999882,45.19000000000404,38.549999999994775,0.7017543859649122,58,57,1.4778947368420852,2.872499999999924,16.450000000000006,-5.6999999999990045,1,-0.5000000000000143,-7.889999999997064,85.0,看多,1.0
10.0,20.0,10.0,0.0,10.0,10.0,10.0,10.0,20.0,145.9707450980296,0.08672085157954168,0.037613047930165955,0.049107803649375725,1.0867208515795417,1.037613047930166,0.02541645583961971,-0.0071209204820148475,1.1847770127974753,0.14859926918392205,72.789999999997,21.030000000003014,51.75999999999398,0.6862745098039216,52,51,1.437058823529353,2.8714285714285452,15.800000000000015,-5.4700000000009945,1,-0.5000000000000143,-10.969999999998999,85.0,看多,1.0
5.0,15.0,20.0,0.0,10.0,10.0,15.0,0.0,25.0,145.73866666665998,0.09999906234130429,0.06444950535184235,0.03554955698946194,1.0999990623413043,1.0644495053518424,0.029181691879669014,-0.00748992983905028,1.4414143281979788,0.15347137637028013,85.509999999997,49.05000000000009,36.45999999999692,0.6666666666666666,64,63,1.3652380952380485,2.854999999999979,14.770000000000024,-5.579999999999995,1,-0.5000000000000143,-12.45999999999997,87.5,看多,1.0
20.0,20.0,0.0,0.0,10.0,10.0,15.0,5.0,20.0,145.37724590163947,0.08099205268467435,0.02782378848479161,0.05316826419988274,1.0809920526846744,1.0278237884847916,0.02378204652731486,-0.006491168028234018,0.9949534092888859,0.13885505481120586,68.41000000000282,12.010000000006077,56.39999999999675,0.6885245901639344,62,61,1.1296721311475875,2.487619047619095,15.800000000000015,-5.6999999999990045,1,-0.5000000000000143,-8.479999999999011,85.0,看多,1.0
20.0,20.0,0.0,0.0,10.0,10.0,0.0,15.0,25.0,145.1410943396127,0.08502674589515435,0.03463784925047131,0.050388896644683046,1.0850267458951544,1.0346378492504713,0.024933760235610558,-0.0069309847339436015,1.058458284578565,0.14372716199756394,71.27999999999685,18.090000000002995,53.18999999999385,0.6415094339622641,54,53,1.3543396226414508,3.217352941176384,15.800000000000015,-5.889999999999993,1,-0.5000000000000143,-9.280000000001058,87.5,看多,1.0
10.0,20.0,10.0,0.0,10.0,10.0,5.0,10.0,25.0,144.91446153845266,0.0896079209553775,0.04350871172082216,0.04609920923455535,1.0896079209553775,1.0435087117208222,0.02623784922081218,-0.007120920482015403,1.2043516665545506,0.14859926918392205,75.17999999999692,27.020000000002113,48.15999999999481,0.6538461538461539,53,52,1.4553846153845575,3.144999999999943,15.800000000000015,-5.4700000000009945,1,-0.5000000000000143,-11.959999999999996,87.5,看多,1.0
15.0,20.0,0.0,0.0,10.0,10.0,15.0,5.0,25.0,144.89466666666323,0.0785237675763728,0.02201422204377823,0.056509545532594574,1.0785237675763728,1.0220142220437782,0.023075987691605127,-0.005768900595631399,0.912537212979383,0.14007308160779536,65.18999999999986,5.1900000000031,59.99999999999675,0.6666666666666666,61,60,1.0948333333333313,2.522000000000001,15.800000000000015,-5.4700000000009945,1,-0.5000000000000143,-9.809999999998984,85.0,看多,1.0
20.0,10.0,10.0,0.0,10.0,20.0,10.0,0.0,20.0,144.80371428570226,0.09469995005232779,0.05835526306911332,0.03634468698321447,1.0946999500523278,1.0583552630691133,0.027682874628128795,-0.007650719377394699,1.2355136256212413,0.12545676004872108,83.73999999999683,46.21000000000503,37.529999999991794,0.6785714285714286,57,56,1.5042857142856583,3.1307894736841044,14.770000000000024,-5.6999999999990045,1,-0.5000000000000143,-10.599999999999048,85.0,看多,1.0
15.0,20.0,0.0,0.0,10.0,20.0,10.0,0.0,25.0,144.77354385964253,0.09353994634848273,0.05644252884575307,0.03709741750272966,1.0935399463484827,1.056442528845753,0.02735410008230832,-0.005768900595631399,1.2756704927844107,0.1315468940316687,82.87999999999883,44.58000000000402,38.29999999999481,0.7017543859649122,58,57,1.46280701754384,2.8509999999999245,16.450000000000006,-5.6999999999990045,1,-0.5000000000000143,-7.889999999997064,85.0,看多,1.0
20.0,15.0,5.0,0.0,10.0,10.0,20.0,0.0,20.0,144.76464406779573,0.08498305180949672,0.03593668226143154,0.04904636954806518,1.0849830518094967,1.0359366822614315,0.02492130367396861,-0.007117386568018524,1.0347885726748292,0.146163215590743,71.83000000000192,20.380000000005097,51.44999999999682,0.711864406779661,60,59,1.225932203389863,2.6166666666666902,15.530000000000022,-5.889999999999993,1,-0.5000000000000143,-9.570000000000064,85.0,看多,1.0
10.0,20.0,10.0,0.0,10.0,15.0,0.0,10.0,25.0,144.6487692307634,0.08422631706636285,0.03457017349118541,0.04965614357517745,1.0842263170663629,1.0345701734911854,0.02470551379158681,-0.005562199127996603,1.0802455008632503,0.13763702801461633,71.23999999999785,18.810000000001075,52.429999999996774,0.6730769230769231,53,52,1.3796153846153436,2.930285714285657,15.800000000000015,-5.4700000000009945,1,-0.5000000000000143,-8.44000000000001,87.5,看多,1.0
15.0,20.0,5.0,0.0,10.0,10.0,10.0,10.0,20.0,144.63513207546106,0.08496700304670846,0.03653115178393196,0.0484358512627765,1.0849670030467085,1.036531151783932,0.02491672831227376,-0.005562199127996603,1.1485118640022502,0.14129110840438489,72.06999999999698,20.900000000004002,51.16999999999298,0.6981132075471698,54,53,1.3692452830188107,2.701621621621543,15.800000000000015,-5.4700000000009945,1,-0.5000000000000143,-8.479999999999007,85.0,看多,1.0
5.0,20.0,15.0,0.0,10.0,10.0,10.0,5.0,25.0,144.44413793102754,0.09470693564308585,0.05437359528263719,0.040333340360448666,1.0947069356430859,1.0543735952826372,0.027684853785182373,-0.0071209204820146255,1.3321301874569929,0.15347137637028013,79.9999999999969,38.28000000000012,41.71999999999678,0.6724137931034483,59,58,1.3879310344827063,2.8797435897435397,15.800000000000015,-5.4700000000009945,1,-0.5000000000000143,-11.959999999999996,87.5,看多,1.0
15.0,15.0,10.0,0.0,10.0,10.0,20.0,0.0,20.0,144.4329655172425,0.08465759111537241,0.03540860529217782,0.04924898582319459,1.0846575911153724,1.0354086052921778,0.024828508441910424,-0.007117386568018524,1.0202115246263685,0.146163215590743,71.42000000000192,19.760000000003075,51.659999999998846,0.7068965517241379,59,58,1.2400000000000335,2.6675609756098044,15.530000000000022,-5.889999999999993,1,-0.5000000000000143,-9.570000000000064,85.0,看多,1.0
10.0,15.0,15.0,0.0,10.0,15.0,10.0,0.0,25.0,144.27290909089777,0.09387607182607272,0.05553507059295515,0.038341001233117566,1.0938760718260727,1.0555350705929551,0.027449391635929077,-0.00687821137720801,1.3103444202278856,0.13885505481120586,81.30999999999489,41.70000000000007,39.60999999999482,0.7090909090909091,56,55,1.487454545454453,2.819999999999873,14.770000000000024,-5.579999999999995,1,-0.5000000000000143,-9.09000000000104,87.5,看多,1.0
10.0,15.0,15.0,0.0,10.0,10.0,5.0,10.0,25.0,144.27266666665778,0.08625875287542173,0.03846315868654315,0.047795594188878576,1.0862587528754217,1.0384631586865432,0.025284843812446667,-0.0066913781790121085,1.1156764808352884,0.14007308160779536,72.77999999999692,22.510000000002087,50.26999999999483,0.6666666666666666,55,54,1.3570370370369802,2.8866666666666125,15.800000000000015,-5.4700000000009945,1,-0.5000000000000143,-11.180000000000012,87.5,看多,1.0
20.0,5.0,15.0,0.0,10.0,10.0,5.0,10.0,25.0,144.1666938775465,0.0948482428945161,0.05651390689901126,0.03833433599550484,1.094848242894516,1.0565139068990113,0.02772488705198972,-0.0066913781790119975,1.2438924724788532,0.13520097442143728,81.45999999999886,41.78000000000202,39.67999999999684,0.673469387755102,50,49,1.672653061224467,3.342424242424242,14.770000000000024,-5.4700000000009945,1,-0.5000000000000143,-11.180000000000009,87.5,看多,1.0
0.0,20.0,20.0,0.0,10.0,5.0,20.0,0.0,25.0,144.09938461538314,0.09315531576826164,0.049681012480443654,0.043474303287817984,1.0931553157682616,1.0496810124804437,0.027245032241442813,-0.007740535321400399,1.2925628093943942,0.16321559074299635,77.01999999999897,31.95999999999922,45.059999999999754,0.6615384615384615,66,65,1.1926153846153689,2.5758139534883955,15.800000000000015,-5.640000000000991,1,-0.5000000000000143,-10.510000000000034,87.5,看多,1.0
10.0,20.0,10.0,0.0,10.0,5.0,15.0,5.0,25.0,143.91331147541362,0.08642815169507823,0.037988243495345575,0.04843990819973265,1.0864281516950782,1.0379882434953456,0.025333095449411536,-0.006741216935875705,1.168459615199459,0.1510353227771011,71.86000000000091,20.899999999998215,50.960000000002694,0.6721311475409836,62,61,1.1862295081967367,2.5158536585366114,15.800000000000015,-5.4700000000009945,1,-0.5000000000000143,-12.509999999999987,87.5,看多,1.0
0.0,20.0,15.0,0.0,15.0,0.0,20.0,5.0,25.0,143.763647058821,0.08697282443309917,0.0379380249722423,0.04903479946085687,1.0869728244330992,1.0379380249722423,0.025488204690773397,-0.006344476085808459,1.1242046336165765,0.16199756394640683,71.52999999999984,20.220000000002184,51.30999999999766,0.6617647058823529,69,68,1.059264705882351,2.412222222222244,11.960000000001001,-5.4700000000009945,1,-0.5000000000000143,-10.000000000000979,87.5,看多,1.0
5.0,20.0,10.0,0.0,10.0,5.0,20.0,5.0,25.0,143.49138461538536,0.07860238378259687,0.023986339909365828,0.054616043873231046,1.0786023837825969,1.0239863399093658,0.023098493430079525,-0.006035441598225999,0.943383402698006,0.14129110840438489,65.63000000000086,7.510000000001162,58.1199999999997,0.6615384615384615,66,65,1.0173846153846287,2.316744186046558,9.790000000000006,-5.4700000000009945,1,-0.5000000000000143,-10.999999999999972,85.0,看多,1.0
10.0,20.0,5.0,0.0,10.0,5.0,25.0,0.0,25.0,143.48035294117733,0.0794651445750989,0.024101757980198757,0.055363386594900144,1.079465144575099,1.0241017579801988,0.023345403782853102,-0.0069603949828875855,0.8331032789370837,0.14494518879415347,65.79000000000093,7.140000000001169,58.649999999999764,0.5882352941176471,69,68,0.9748529411764845,2.7937500000000504,16.450000000000006,-5.889999999999993,1,-0.5000000000000143,-9.410000000000947,85.0,看多,1.0
20.0,20.0,0.0,0.0,10.0,15.0,20.0,0.0,15.0,143.45266666665313,0.08671444369265657,0.04375642774464694,0.04295801594800963,1.0867144436926566,1.043756427744647,0.025414631053038983,-0.006285531087238727,1.1087060963378885,0.12545676004872108,76.52999999999705,31.58000000000701,44.949999999990034,0.6666666666666666,58,57,1.351403508771878,2.9155263157894487,16.450000000000006,-5.6999999999990045,1,-0.5000000000000143,-8.650000000000011,82.5,看多,1.0
20.0,10.0,10.0,0.0,10.0,5.0,15.0,5.0,25.0,143.4088571428558,0.08990487270319769,0.046146859863452905,0.043758012839744787,1.0899048727031977,1.046146859863453,0.02632224804819283,-0.0071209204820147365,1.1162417719225428,0.14738124238733252,75.47999999999895,29.789999999999047,45.689999999999905,0.7142857142857143,57,56,1.3567857142856965,2.7714999999999783,15.530000000000022,-5.889999999999993,1,-0.5000000000000143,-12.299999999998978,87.5,看多,1.0
15.0,15.0,10.0,0.0,10.0,10.0,15.0,5.0,20.0,143.10466666666574,0.08146668018988268,0.029933342141054142,0.051533338048828536,1.0814666801898827,1.0299333421410541,0.02391768578965192,-0.0071209204820149585,0.9774529844346068,0.14129110840438489,68.29000000000185,13.800000000004996,54.489999999996854,0.6666666666666666,58,57,1.206842105263191,2.7228947368421577,15.800000000000015,-5.4700000000009945,1,-0.5000000000000143,-10.969999999999002,85.0,看多,1.0
20.0,15.0,5.0,0.0,10.0,10.0,10.0,10.0,20.0,143.02645283018012,0.08298442074496593,0.03498669615161698,0.047997724593348945,1.082984420744966,1.034986696151617,0.024351147606505696,-0.005562199127996603,1.092112185890021,0.13276492082825822,71.11999999999793,20.230000000003994,50.88999999999393,0.6792452830188679,54,53,1.351320754716942,2.7399999999999465,15.800000000000015,-5.4700000000009945,1,-0.5000000000000143,-7.699999999999026,85.0,看多,1.0
15.0,5.0,20.0,0.0,10.0,10.0,20.0,0.0,20.0,142.9281052631533,0.08915668105520802,0.04635522795263802,0.04280145310257,1.089156681055208,1.046355227952638,0.026109568280741957,-0.0071173865680187465,1.066529243362551,0.13885505481120586,76.22999999999884,31.620000000002022,44.609999999996816,0.6842105263157895,58,57,1.3461403508771732,2.8558974358974094,14.770000000000024,-5.889999999999993,1,-0.5000000000000143,-9.570000000000066,85.0,看多,1.0
10.0,20.0,10.0,0.0,10.0,15.0,5.0,5.0,25.0,142.78028571427654,0.08844674163450184,0.04487386449246933,0.04357287714203251,1.0884467416345018,1.0448738644924693,0.025907667692167236,-0.005768900595631399,1.1813652604150877,0.14007308160779536,75.22999999999587,29.690000000000087,45.539999999995786,0.6964285714285714,57,56,1.3523214285713547,2.685128205128128,15.800000000000015,-5.4700000000009945,1,-0.5000000000000143,-8.440000000000007,87.5,看多,1.0
5.0,15.0,20.0,0.0,10.0,10.0,20.0,0.0,20.0,142.7632459016372,0.08872402276630531,0.04428019814293438,0.04444382462337093,1.0887240227663053,1.0442801981429344,0.025986534970910524,-0.0071173865680187465,1.1513937318419194,0.14859926918392205,74.78999999999996,28.660000000002054,46.12999999999791,0.6885245901639344,62,61,1.2342622950819668,2.5621428571428573,14.770000000000024,-5.579999999999995,1,-0.5000000000000143,-9.570000000000066,85.0,看多,1.0
15.0,15.0,5.0,0.0,10.0,10.0,15.0,5.0,25.0,142.73166101694576,0.08417175956980016,0.03590783053454483,0.04826392903525534,1.0841717595698002,1.0359078305345448,0.02468995215542824,-0.007120920482015403,1.1044842407469964,0.1425091352009744,70.90999999999987,20.050000000003088,50.85999999999678,0.6779661016949152,60,59,1.2103389830508462,2.5722500000000017,15.800000000000015,-5.4700000000009945,1,-0.5000000000000143,-12.299999999998978,85.0,看多,1.0
5.0,20.0,15.0,0.0,10.0,10.0,5.0,10.0,25.0,142.6504615384527,0.0873134804721305,0.04111367290045065,0.04619980757167985,1.0873134804721305,1.0411136729004506,0.02558518747127647,-0.007120920482015403,1.1422222419592327,0.14494518879415347,73.10999999999693,24.73000000000211,48.37999999999482,0.6538461538461539,53,52,1.4155769230768642,3.084117647058766,15.800000000000015,-5.4700000000009945,1,-0.5000000000000143,-11.959999999999996,87.5,看多,1.0
0.0,20.0,15.0,0.0,15.0,5.0,20.0,0.0,25.0,142.59373913043444,0.08265362940411025,0.030695295580915216,0.051958333823195035,1.0826536294041103,1.0306952955809152,0.0242567108284093,-0.006344476085808459,1.0152534246208405,0.15834348355663824,67.75999999999992,13.000000000000167,54.75999999999975,0.6521739130434783,70,69,0.9892753623188396,2.37088888888889,9.790000000000006,-5.4700000000009945,1,-0.5000000000000143,-9.259999999999957,87.5,看多,1.0
15.0,20.0,5.0,0.0,10.0,10.0,15.0,5.0,20.0,142.59166101694598,0.07870341846860351,0.024691463016972337,0.05401195545163118,1.0787034184686035,1.0246914630169723,0.023127415304058152,-0.006123668170371355,0.9182730354308934,0.14129110840438489,65.36000000000087,7.980000000005063,57.3799999999958,0.6779661016949152,60,59,1.1162711864406927,2.523250000000001,15.800000000000015,-5.4700000000009945,1,-0.5000000000000143,-8.479999999999011,85.0,看多,1.0
20.0,5.0,15.0,0.0,10.0,10.0,10.0,5.0,25.0,142.45972413792958,0.09579283108074654,0.059112061487456735,0.03668076959328981,1.0957928310807465,1.0591120614874567,0.027992402435713215,-0.006502151264080713,1.2095350523641708,0.14372716199756394,81.6899999999989,43.80999999999906,37.879999999999846,0.6551724137931034,59,58,1.4170689655172226,3.1202631578946867,14.770000000000024,-5.889999999999993,1,-0.5000000000000143,-11.159999999998007,87.5,看多,1.0
15.0,5.0,20.0,0.0,10.0,10.0,15.0,0.0,25.0,142.45599999999632,0.09846931632823619,0.06432375437721904,0.034145561951017145,1.0984693163282362,1.064323754377219,0.02874953235197708,-0.006871390590340254,1.2612656079960487,0.146163215590743,84.02999999999791,48.909999999999094,35.11999999999882,0.65,61,60,1.4088333333332987,3.163076923076874,14.770000000000024,-5.889999999999993,1,-0.5000000000000143,-11.319999999999004,87.5,看多,1.0
10.0,20.0,10.0,0.0,10.0,0.0,25.0,0.0,25.0,142.42578947369248,0.07642385986612799,0.014604993639418806,0.06181886622670918,1.076423859866128,1.0146049936394188,0.022474415345598686,-0.007691829352147739,0.7503097991387931,0.1705237515225335,58.85000000000287,-6.64000000000193,65.4900000000048,0.631578947368421,77,76,0.7809210526316168,2.301250000000104,9.890000000000004,-5.889999999999993,1,-0.5000000000000143,-10.970000000000075,87.5,看多,1.0
0.0,20.0,15.0,0.0,10.0,5.0,20.0,5.0,25.0,142.28931147541476,0.07881349494570622,0.0250327339713059,0.05378076097440032,1.0788134949457062,1.025032733971306,0.023158923300185652,-0.0061261467529269975,0.9517390718673802,0.14494518879415347,65.29000000000187,8.069999999999167,57.2200000000027,0.6721311475409836,62,61,1.0785245901639657,2.3680487804878783,11.960000000001001,-5.4700000000009945,1,-0.5000000000000143,-11.520000000000977,85.0,看多,1.0
10.0,15.0,15.0,0.0,10.0,10.0,20.0,0.0,20.0,142.2032459016372,0.08834081165454011,0.04444684060500026,0.04389397104953985,1.08834081165454,1.0444468406050003,0.025877534245896117,-0.0071173865680187465,1.1442977859159542,0.14738124238733252,74.78999999999996,29.220000000002056,45.569999999997904,0.6885245901639344,62,61,1.234262295081967,2.5621428571428573,15.530000000000022,-5.579999999999995,1,-0.5000000000000143,-9.570000000000066,85.0,看多,1.0
20.0,10.0,10.0,0.0,10.0,5.0,20.0,0.0,25.0,142.15737704918098,0.09148227601566639,0.049025465062400686,0.0424568109532657,1.0914822760156664,1.0490254650624007,0.026770304422229163,-0.006344476085808459,1.102142305132856,0.1559074299634592,76.3499999999999,32.36999999999914,43.98000000000076,0.6557377049180327,62,61,1.259836065573769,2.955000000000001,15.530000000000022,-5.889999999999993,1,-0.5000000000000143,-8.510000000000046,87.5,看多,1.0
20.0,20.0,0.0,0.0,10.0,5.0,10.0,10.0,25.0,141.97963636362744,0.08072609805448017,0.02807322717287808,0.05265287088160209,1.0807260980544802,1.028073227172878,0.023706023714575197,-0.0068113386971598855,1.0120711841659904,0.1425091352009744,66.57999999999784,10.860000000004167,55.719999999993675,0.6363636363636364,56,55,1.2196363636363248,2.809999999999972,15.800000000000015,-5.4700000000009945,1,-0.5000000000000143,-12.730000000000002,87.5,看多,1.0
