信号日期,下一信号日期,仓位,结论,周期策略收益,周期基准收益,周期超额收益,周期carry贡献,周期资本利得贡献,周期策略资本利得_BP,周期基准资本利得_BP,周期资本利得超额_BP,资本利得交易是否盈利,资本利得判断类型,基准是否赚钱,策略是否亏钱,错判类型,供给/发行量_得分,供给/发行占比_得分,供给/10Y以上发行_得分,需求/银行总净买入_得分,估值/地方债-国债利差_得分,估值/地方债-国债利差变化_得分,估值/地方债-NCD利差_得分,情绪/非银情绪_得分,供给/发行量变化_得分,需求/银行总净买入变化_得分,情绪/非银情绪变化_得分,估值/地方债-NCD利差变化_得分,估值/地方债-国债利差变化加速度_得分,供需/供给×银行承接_得分,供需/供给×非银承接_得分
2025-05-26,2025-05-27,1.0,看多,-0.000152408956377581,0.00013209232650668312,-0.00028450128288426413,7.38095238095238e-05,-0.0002262184801871,-0.2500000000000071,0.0700000000000006,-0.3200000000000077,否,其他,是,是,其他,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.5,50.0,7.5,5.0,0.0,0.0
2025-05-27,2025-05-28,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,50.0,7.5,5.0,0.0,0.0
2025-05-28,2025-05-29,1.0,看多,-0.0006046576388941682,0.0039778381194615076,-0.004582495758355676,7.390873015873016e-05,-0.0006785663690529,-0.7500000000000215,4.2899999999999885,-5.04000000000001,否,其他,是,是,其他,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.5,50.0,7.5,5.0,0.0,0.0
2025-05-29,2025-05-30,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,7.5,0.0,0.0,0.0
2025-05-30,2025-06-03,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,7.5,5.0,0.0,0.0
2025-06-03,2025-06-04,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,5.0,0.0,0.0
2025-06-04,2025-06-05,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,7.5,5.0,0.0,0.0
2025-06-05,2025-06-06,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,5.0,0.0,0.0
2025-06-06,2025-06-09,1.0,看多,0.0007524649643708692,0.0018391460828348638,-0.0010866811184639946,7.38095238095238e-05,0.0006786554405613,0.7499999999999868,1.9399999999999973,-1.1900000000000106,是,有效进攻,是,否,有效进攻,0.0,15.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,50.0,7.5,10.0,0.0,0.0
2025-06-09,2025-06-10,1.0,看多,0.0007524346633400736,-4.410197857851461e-05,0.0007965366419185882,7.351190476190475e-05,0.0006789227585782,0.7499999999999868,-0.1200000000000159,0.8700000000000027,是,其他,否,否,其他,0.0,15.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,50.0,7.5,5.0,0.0,0.0
2025-06-10,2025-06-11,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,15.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,7.5,5.0,0.0,0.0
2025-06-11,2025-06-12,1.0,看多,0.0007161344181880747,0.0014285031834222472,-0.0007123687652341726,7.290079365079364e-05,0.0006432336245373,0.7099999999999815,1.4899999999999982,-0.7800000000000167,是,有效进攻,是,否,有效进攻,0.0,15.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,50.0,7.5,5.0,0.0,0.0
2025-06-12,2025-06-13,1.0,看多,0.0018852207676518518,-0.0004382667200913959,0.0023234874877432476,7.261904761904762e-05,0.0018126017200329,1.999999999999988,-0.5499999999999949,2.549999999999983,是,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,5.0,50.0,7.5,5.0,0.0,0.0
2025-06-13,2025-06-16,1.0,看多,0.0005617425552519872,0.0003856456385222806,0.00017609691672970662,7.182539682539683e-05,0.0004899171584265,0.5400000000000196,0.3500000000000031,0.1900000000000165,是,有效进攻,是,否,有效进攻,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,50.0,7.5,5.0,0.0,0.0
2025-06-16,2025-06-17,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,7.5,5.0,0.0,0.0
2025-06-17,2025-06-18,1.0,看多,-0.0004371067422025421,0.0006875838423852088,-0.0011246905845877508,7.130555555555555e-05,-0.0005084122977581,-0.5600000000000049,0.6799999999999862,-1.239999999999991,否,其他,是,是,其他,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,5.0,50.0,7.5,5.0,0.0,0.0
2025-06-18,2025-06-19,1.0,看多,0.0019230558590626057,-0.00011818142212904892,0.0020412372811916546,7.152777777777778e-05,0.0018515280812847,2.0399999999999934,-0.1999999999999918,2.239999999999985,是,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,50.0,7.5,5.0,0.0,0.0
2025-06-19,2025-06-20,1.0,看多,-0.00019277171329756815,-0.00031033624719856157,0.00011756453390099342,7.071825396825396e-05,-0.0002634899672658,-0.2899999999990063,-0.4099999999999937,0.12000000000098743,否,其他,否,是,其他,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.5,50.0,7.5,5.0,0.0,0.0
2025-06-20,2025-06-23,1.0,看多,-0.00015627854119426576,0.000330614075323199,-0.00048689261651746474,7.083333333333295e-05,-0.0002271118745276,-0.2500000000009786,0.2899999999999778,-0.5400000000009564,否,其他,是,是,其他,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,50.0,7.5,5.0,0.0,0.0
2025-06-23,2025-06-24,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.5,0.0,7.5,5.0,0.0,0.0
2025-06-24,2025-06-25,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,50.0,7.5,5.0,0.0,0.0
2025-06-25,2025-06-26,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,7.5,5.0,0.0,0.0
2025-06-26,2025-06-27,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,7.5,5.0,0.0,0.0
2025-06-27,2025-06-30,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,0.0,7.5,0.0,0.0,0.0
2025-06-30,2025-07-01,1.0,看多,-0.00038291365006037914,1.267270500537876e-06,-0.000384180920560917,7.113095238095239e-05,-0.0004540446024414,-0.5000000000000143,-0.0700000000000006,-0.4300000000000137,否,该空没空,是,是,其他,0.0,15.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,50.0,7.5,5.0,0.0,0.0
2025-07-01,2025-07-02,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,15.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,0.0,7.5,5.0,0.0,0.0
2025-07-02,2025-07-03,1.0,看多,0.0016599580313232387,0.00040385510697160676,0.001256102924351632,7.142857142857142e-05,0.0015885294598948,1.749999999999981,0.3699999999999884,1.3799999999999926,是,有效进攻,是,否,有效进攻,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,50.0,7.5,5.0,0.0,0.0
2025-07-03,2025-07-04,1.0,看多,0.0007521593586032882,-3.563435560782757e-05,0.0007877937142111158,7.073412698412698e-05,0.0006814252316191,0.7500000000000215,-0.1100000000000059,0.8600000000000274,是,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,50.0,7.5,5.0,0.0,0.0
2025-07-04,2025-07-07,1.0,看多,0.0009793620545923698,-0.00017289213018389926,0.001152254184776269,7.043650793650793e-05,0.0009089255466558,0.999999999999994,-0.2599999999999824,1.2599999999999765,是,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,50.0,7.5,5.0,0.0,0.0
2025-07-07,2025-07-08,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,0.0,7.5,5.0,0.0,0.0
2025-07-08,2025-07-09,1.0,看多,-0.0010677105888428073,-0.00028274375311032607,-0.0007849668357324813,6.964285714285715e-05,-0.0011373534459857,-1.250000000000001,-0.3799999999999984,-0.8700000000000028,否,该空没空,否,是,该空没空,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,50.0,7.5,5.0,0.0,0.0
2025-07-09,2025-07-10,1.0,看多,-0.00015718219272287115,4.6949907379634226e-05,-0.00020413210010250538,7.013888888888888e-05,-0.0002273210816118,-0.2500000000000071,-0.0199999999999853,-0.2300000000000218,否,该空没空,是,是,其他,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,50.0,7.5,5.0,0.0,0.0
2025-07-10,2025-07-11,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,0.0,7.5,5.0,0.0,0.0
2025-07-11,2025-07-14,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,0.0,7.5,5.0,0.0,0.0
2025-07-14,2025-07-15,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,5.0,0.0,7.5,5.0,0.0,0.0
2025-07-15,2025-07-16,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,5.0,0.0,7.5,5.0,0.0,0.0
2025-07-16,2025-07-17,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,7.5,5.0,0.0,0.0
2025-07-17,2025-07-18,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,50.0,7.5,5.0,0.0,0.0
2025-07-18,2025-07-21,1.0,看多,4.272466883725734e-05,-0.00013515506115091558,0.00017787972998817292,7.000793650793652e-05,-2.7283267670618932e-05,-0.0299999999999953,-0.2200000000000118,0.1900000000000165,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,50.0,7.5,5.0,0.0,0.0
2025-07-21,2025-07-22,1.0,看多,-0.0006757110341170103,-0.001049243403760447,0.0003735323696434367,7.001984126984127e-05,-0.0007457308753868,-0.8199999999999874,-1.2200000000000055,0.4000000000000181,否,其他,否,是,其他,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,50.0,7.5,5.0,0.0,0.0
2025-07-22,2025-07-23,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,0.0,7.5,5.0,0.0,0.0
2025-07-23,2025-07-24,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.5,0.0,7.5,5.0,0.0,0.0
2025-07-24,2025-07-25,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,7.5,5.0,0.0,0.0
2025-07-25,2025-07-28,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.5,0.0,7.5,5.0,0.0,0.0
2025-07-28,2025-07-29,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,7.5,5.0,0.0,0.0
2025-07-29,2025-07-30,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,50.0,0.0,0.0,0.0,0.0
2025-07-30,2025-07-31,1.0,看多,-0.002267734754996753,0.002672725276249066,-0.004940460031245819,7.210714285714286e-05,-0.0023398418978539,-2.580000000000013,2.859999999999981,-5.439999999999994,否,其他,是,是,其他,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,50.0,7.5,5.0,0.0,0.0
2025-07-31,2025-08-01,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,50.0,0.0,0.0,0.0,0.0
2025-08-01,2025-08-04,1.0,看多,0.00012662885685599257,-6.921175071195051e-05,0.00019584060756794308,7.222222222222223e-05,5.440663463374192e-05,0.0600000000000253,-0.1500000000000112,0.2100000000000365,是,其他,否,否,其他,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,50.0,7.5,5.0,0.0,0.0
2025-08-04,2025-08-05,1.0,看多,-0.0008890157762903028,-0.0001512429197133569,-0.0007377728565769459,7.219841269841269e-05,-0.0009612141889888,-1.0600000000000191,-0.2399999999999971,-0.820000000000022,否,该空没空,否,是,该空没空,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,50.0,7.5,5.0,0.0,0.0
2025-08-05,2025-08-06,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,7.5,10.0,0.0,0.0
2025-08-06,2025-08-07,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,7.5,5.0,0.0,0.0
2025-08-07,2025-08-08,1.0,看多,0.0005075593577112958,0.0010256102952796997,-0.0005180509375684039,7.242063492063492e-05,0.0004351387227906,0.4799999999999943,1.0500000000000091,-0.5700000000000148,是,有效进攻,是,否,有效进攻,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,50.0,7.5,10.0,0.0,0.0
2025-08-08,2025-08-11,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,15.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,0.0,7.5,5.0,0.0,0.0
2025-08-11,2025-08-12,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,15.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,0.0,7.5,5.0,0.0,0.0
2025-08-12,2025-08-13,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,0.0,7.5,5.0,0.0,0.0
2025-08-13,2025-08-14,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,0.0,7.5,5.0,0.0,0.0
2025-08-14,2025-08-15,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,7.5,5.0,0.0,0.0
2025-08-15,2025-08-18,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,5.0,0.0,7.5,5.0,0.0,0.0
2025-08-18,2025-08-19,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,7.5,5.0,0.0,0.0
2025-08-19,2025-08-20,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,5.0,0.0,7.5,5.0,0.0,0.0
2025-08-20,2025-08-21,1.0,看多,-0.0013061796249852486,-0.0007932555593076485,-0.0005129240656776002,7.538888888888889e-05,-0.0013815685138742,-1.5300000000000036,-0.9499999999999786,-0.5800000000000249,否,该空没空,否,是,该空没空,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,50.0,7.5,5.0,0.0,0.0
2025-08-21,2025-08-22,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,50.0,0.0,0.0,0.0,0.0
2025-08-22,2025-08-25,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,5.0,0.0,0.0
2025-08-25,2025-08-26,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,7.5,5.0,0.0,0.0
2025-08-26,2025-08-27,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,50.0,7.5,5.0,0.0,0.0
2025-08-27,2025-08-28,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,7.5,5.0,0.0,0.0
2025-08-28,2025-08-29,1.0,看多,-0.005579409072930419,-0.004376782205366747,-0.001202626867563672,7.726984126984127e-05,-0.0056566789142002,-6.279999999998995,-4.900000000000008,-1.3799999999989865,否,该空没空,否,是,该空没空,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,50.0,7.5,10.0,0.0,0.0
2025-08-29,2025-09-01,1.0,看多,9.771767885768945e-05,0.000969724668103078,-0.0008720069892453886,7.976190476190436e-05,1.79557740957783e-05,0.0199999999999853,0.9900000000000186,-0.9700000000000334,是,有效进攻,是,否,有效进攻,0.0,7.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.5,50.0,7.5,10.0,0.0,0.0
2025-09-01,2025-09-02,1.0,看多,0.0005106970548853784,0.001178160768407821,-0.0006674637135224426,7.975396825396786e-05,0.0004309430866313,0.4799999999990229,1.2200000000000055,-0.7400000000009826,是,有效进攻,是,否,有效进攻,0.0,15.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,50.0,7.5,0.0,0.0,0.0
2025-09-02,2025-09-03,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.5,0.0,7.5,5.0,0.0,0.0
2025-09-03,2025-09-04,1.0,看多,0.0012020453480752202,0.0017317814626758299,-0.0005297361146006097,7.966269841269841e-05,0.0011223826496626,1.250000000000001,1.8299999999999916,-0.5799999999999905,是,有效进攻,是,否,有效进攻,0.0,7.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,50.0,7.5,5.0,0.0,0.0
2025-09-04,2025-09-05,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,0.0,7.5,0.0,0.0,0.0
2025-09-05,2025-09-08,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,7.5,0.0,0.0,0.0
2025-09-08,2025-09-09,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,0.0,7.5,10.0,0.0,0.0
2025-09-09,2025-09-10,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,15.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,0.0,7.5,10.0,0.0,0.0
2025-09-10,2025-09-11,1.0,看多,8.03571428571459e-05,-0.0031014516403117254,0.0031818087831688713,8.035714285714285e-05,0.0,0.0,-3.509999999999972,3.509999999999972,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.5,50.0,7.5,5.0,0.0,0.0
2025-09-11,2025-09-12,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,7.5,5.0,0.0,0.0
2025-09-12,2025-09-15,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,0.0,7.5,0.0,0.0,0.0
2025-09-15,2025-09-16,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,0.0,7.5,5.0,0.0,0.0
2025-09-16,2025-09-17,1.0,看多,0.0005467021133538363,0.0018557432084767012,-0.0013090410951228648,7.999603174603135e-05,0.0004667060816078,0.5199999999989935,1.9700000000000275,-1.450000000001034,是,有效进攻,是,否,有效进攻,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,50.0,7.5,5.0,0.0,0.0
2025-09-17,2025-09-18,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0
2025-09-18,2025-09-19,1.0,看多,-9.977129887350777e-05,-0.0017121396141915879,0.0016123683153180801,7.978174603174564e-05,-0.0001795530449052,-0.200000000000998,-1.9699999999999929,1.7699999999989948,否,其他,否,是,其他,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,7.5,5.0,0.0,0.0
2025-09-19,2025-09-22,1.0,看多,-0.0007998567751572594,-0.0021258719380814473,0.0013260151629241879,7.986111111111112e-05,-0.0008797178862684,-0.9800000000000086,-2.430000000000001,1.4499999999999924,否,其他,否,是,其他,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,5.0,50.0,7.5,10.0,0.0,0.0
2025-09-22,2025-09-23,1.0,看多,0.00028660861126472703,0.0013582063664516753,-0.0010715977551869482,8.025e-05,0.0002063586112647,0.2300000000000218,1.4199999999999977,-1.189999999999976,是,有效进攻,是,否,有效进攻,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,5.0,50.0,7.5,5.0,0.0,0.0
2025-09-23,2025-09-24,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,0.0,7.5,0.0,0.0,0.0
2025-09-24,2025-09-25,1.0,看多,-0.0017118106034761382,-0.0022037641894705473,0.0004919535859944091,8.095238095238096e-05,-0.0017927629844285,-1.999999999999988,-2.519999999999016,0.5199999999990279,否,其他,否,是,其他,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,50.0,7.5,10.0,0.0,0.0
2025-09-25,2025-09-26,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,5.0,0.0,7.5,5.0,0.0,0.0
2025-09-26,2025-09-28,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,7.5,0.0,0.0,0.0
2025-09-29,2025-09-30,0.0,看空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,0.0,7.5,10.0,0.0,0.0
2025-09-30,2025-10-09,1.0,看多,0.00030539744142576986,0.0024694010952996948,-0.002164003653873925,8.14484126984127e-05,0.0002239490287274,0.2500000000010133,2.6500000000000137,-2.3999999999990003,是,有效进攻,是,否,有效进攻,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,5.0,50.0,7.5,5.0,0.0,0.0
2025-10-09,2025-10-10,1.0,看多,0.0001082266007039756,0.0013315710965238203,-0.0012233444958198447,8.134920634920595e-05,2.687739435476077e-05,0.0299999999989891,1.3900000000000023,-1.3600000000010133,是,有效进攻,是,否,有效进攻,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,7.5,0.0,0.0,0.0
2025-10-10,2025-10-11,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,15.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,7.5,10.0,0.0,0.0
2025-10-13,2025-10-14,0.0,中性,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,否,其他,否,否,其他,0.0,15.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,7.5,5.0,0.0,0.0
