信号日期,基线仓位,基线策略资本利得_BP,基线基准资本利得_BP,基线资本利得超额_BP,基线资本利得判断类型,最优仓位,最优策略资本利得_BP,最优资本利得超额_BP,最优资本利得判断类型,仓位是否变化,资本利得判断是否变化,资本利得改善_BP
2025-11-17,0.0,0.0,-0.2600000000000172,0.2600000000000172,有效防守,0.0,0.0,0.2600000000000172,有效防守,否,否,0.0
2025-11-24,0.0,0.0,-2.459999999998991,2.459999999998991,有效防守,0.0,0.0,2.459999999998991,有效防守,否,否,0.0
2025-12-01,0.0,0.0,-0.6800000000009927,0.6800000000009927,有效防守,0.0,0.0,0.6800000000009927,有效防守,否,否,0.0
2025-12-08,0.0,0.0,0.8400000000000074,-0.8400000000000074,低仓少吃,0.0,0.0,-0.8400000000000074,低仓少吃,否,否,0.0
2025-12-15,0.0,0.0,0.8799999999999781,-0.8799999999999781,低仓少吃,0.0,0.0,-0.8799999999999781,低仓少吃,否,否,0.0
2025-12-22,0.0,0.0,-0.6799999999999862,0.6799999999999862,有效防守,0.0,0.0,0.6799999999999862,有效防守,否,否,0.0
2025-12-29,1.0,-2.109999999999994,-0.9699999999999984,-1.1399999999999957,该空没空,1.0,-2.109999999999994,-1.1399999999999957,该空没空,否,否,0.0
2026-01-05,0.0,0.0,-3.0900000000000025,3.0900000000000025,有效防守,0.0,0.0,3.0900000000000025,有效防守,否,否,0.0
2026-01-12,0.0,0.0,3.580000000000007,-3.580000000000007,低仓少吃,0.0,0.0,-3.580000000000007,低仓少吃,否,否,0.0
2026-01-19,0.0,0.0,1.2600000000000111,-1.2600000000000111,低仓少吃,0.0,0.0,-1.2600000000000111,低仓少吃,否,否,0.0
2026-01-26,0.0,0.0,1.859999999999987,-1.859999999999987,低仓少吃,0.0,0.0,-1.859999999999987,低仓少吃,否,否,0.0
2026-02-02,0.0,0.0,0.09999999999999587,-0.09999999999999587,低仓少吃,0.0,0.0,-0.09999999999999587,低仓少吃,否,否,0.0
2026-02-09,0.0,0.0,2.2499999999999956,-2.2499999999999956,低仓少吃,0.0,0.0,-2.2499999999999956,低仓少吃,否,否,0.0
2026-03-02,0.0,0.0,0.6700000000000108,-0.6700000000000108,低仓少吃,0.0,0.0,-0.6700000000000108,低仓少吃,否,否,0.0
2026-03-09,1.0,-0.09999999999999609,-3.3299999999999996,3.2300000000000035,其他,1.0,-0.09999999999999609,3.2300000000000035,其他,否,否,0.0
2026-03-16,1.0,0.09999999999999593,-1.5599999999999987,1.6599999999999946,其他,1.0,0.09999999999999593,1.6599999999999946,其他,否,否,0.0
2026-03-23,0.0,0.0,1.2699999999999863,-1.2699999999999863,低仓少吃,0.0,0.0,-1.2699999999999863,低仓少吃,否,否,0.0
2026-03-30,1.0,2.3399999999990095,-0.2699999999999925,2.609999999999002,其他,1.0,2.3399999999990095,2.609999999999002,其他,否,否,0.0
2026-04-06,1.0,1.1299999999999852,0.7100000000000162,0.41999999999996906,有效进攻,1.0,1.1299999999999852,0.41999999999996906,有效进攻,否,否,0.0
2026-04-13,1.0,5.360000000000017,5.049999999999986,0.3100000000000316,有效进攻,1.0,5.360000000000017,0.3100000000000316,有效进攻,否,否,0.0
2026-04-20,0.0,0.0,0.22000000000001196,-0.22000000000001196,低仓少吃,0.0,0.0,-0.22000000000001196,低仓少吃,否,否,0.0
2026-04-27,0.0,0.0,1.2799999999999963,-1.2799999999999963,低仓少吃,0.0,0.0,-1.2799999999999963,低仓少吃,否,否,0.0
2026-05-04,1.0,0.6000000000000103,-1.7500000000000155,2.350000000000026,其他,1.0,0.6000000000000103,2.350000000000026,其他,否,否,0.0
2026-05-11,0.0,0.0,-0.09999999999999609,0.09999999999999609,有效防守,0.0,0.0,0.09999999999999609,有效防守,否,否,0.0
2026-05-18,1.0,1.7400000000000053,1.3900000000000023,0.350000000000003,有效进攻,1.0,1.7400000000000053,0.350000000000003,有效进攻,否,否,0.0
2026-05-25,0.0,0.0,4.2899999999999885,-4.2899999999999885,低仓少吃,0.0,0.0,-4.2899999999999885,低仓少吃,否,否,0.0
2026-06-01,0.0,0.0,-1.1699999999999906,1.1699999999999906,有效防守,0.0,0.0,1.1699999999999906,有效防守,否,否,0.0
2026-06-08,0.0,0.0,-2.1999999999990085,2.1999999999990085,有效防守,0.0,0.0,2.1999999999990085,有效防守,否,否,0.0
2026-06-15,0.0,0.0,1.2799999999990248,-1.2799999999990248,低仓少吃,0.0,0.0,-1.2799999999990248,低仓少吃,否,否,0.0
2026-06-22,0.0,0.0,-0.15000000000001118,0.15000000000001118,有效防守,0.0,0.0,0.15000000000001118,有效防守,否,否,0.0
2026-06-29,0.0,0.0,-1.489999999999998,1.489999999999998,有效防守,0.0,0.0,1.489999999999998,有效防守,否,否,0.0
2026-07-06,0.0,0.0,0.6499999999999909,-0.6499999999999909,低仓少吃,0.0,0.0,-0.6499999999999909,低仓少吃,否,否,0.0
2026-07-13,1.0,-0.18999999999998185,-0.04000000000000531,-0.14999999999997654,该空没空,1.0,-0.18999999999998185,-0.14999999999997654,该空没空,否,否,0.0
