交易编号,开仓日期,平仓日期,估值日期,方向,开仓仓位,平均绝对仓位,持有交易日,策略资本利得_BP,同期条件基准资本利得_BP,资本利得超额_BP,是否盈利,是否已平仓,状态
84,2024-06-04,2024-06-12,2024-06-12,多头,1.0,1.0,6,5.64000000000002,0.9299999999999933,4.710000000000027,是,是,已平仓
85,2024-06-13,2024-06-13,2024-06-13,空头,-1.0,1.0,1,-0.25999999999998247,0.0,-0.25999999999998247,否,是,已平仓
86,2024-06-19,2024-06-24,2024-06-24,多头,1.0,1.0,4,0.0,0.8599999999990211,-0.8599999999990211,否,是,已平仓
87,2024-06-26,2024-06-27,2024-06-27,空头,-1.0,1.0,2,-2.1399999999990174,0.0,-2.1399999999990174,否,是,已平仓
88,2024-07-03,2024-07-03,2024-07-03,多头,1.0,1.0,1,2.149999999999999,-0.5699999999990089,2.7199999999990077,是,是,已平仓
89,2024-07-16,2024-07-16,2024-07-16,空头,-1.0,1.0,1,0.869999999999968,0.0,0.869999999999968,是,是,已平仓
90,2024-07-18,2024-07-24,2024-07-24,多头,1.0,1.0,5,2.2099999999999898,2.169999999998978,0.04000000000101167,是,是,已平仓
91,2024-08-05,2024-08-12,2024-08-12,多头,1.0,1.0,6,-5.439999999998987,-12.309999999999995,6.870000000001008,否,是,已平仓
92,2024-08-15,2024-08-16,2024-08-16,空头,-1.0,1.0,2,-0.46999999999998465,0.0,-0.46999999999998465,否,是,已平仓
93,2024-08-21,2024-08-26,2024-08-26,空头,-1.0,1.0,4,-0.579999999999019,0.0,-0.579999999999019,否,是,已平仓
94,2024-09-05,2024-09-06,2024-09-06,多头,1.0,1.0,2,1.1699999999990192,-0.5199999999989935,1.6899999999980126,是,是,已平仓
95,2024-09-13,2024-09-13,2024-09-13,空头,-1.0,1.0,1,-2.2900000000000005,0.0,-2.2900000000000005,否,是,已平仓
96,2024-09-26,2024-09-27,2024-09-27,空头,-1.0,1.0,2,10.009999999999984,0.0,10.009999999999984,是,是,已平仓
97,2024-10-17,2024-10-21,2024-10-21,多头,1.0,1.0,3,2.6400000000000032,1.1999999999999857,1.4400000000000175,是,是,已平仓
98,2024-10-23,2024-10-23,2024-10-23,多头,1.0,1.0,1,-1.9100000000010082,-1.0100000000009755,-0.9000000000000328,否,是,已平仓
99,2024-10-25,2024-10-30,2024-10-30,空头,-1.0,1.0,4,2.1900000000000044,0.0,2.1900000000000044,是,是,已平仓
100,2024-11-07,2024-11-18,2024-11-18,多头,1.0,1.0,8,-0.3500000000000032,1.1699999999999902,-1.5199999999999934,否,是,已平仓
101,2024-11-28,2024-11-28,2024-11-28,多头,1.0,1.0,1,1.5000000000010143,2.489999999999992,-0.9899999999989779,是,是,已平仓
102,2024-12-03,2024-12-10,2024-12-10,多头,1.0,1.0,6,18.010000000000005,13.42000000000003,4.589999999999975,是,是,已平仓
103,2024-12-12,2024-12-13,2024-12-13,多头,1.0,1.0,2,4.850000000000028,4.470000000000029,0.379999999999999,是,是,已平仓
104,2024-12-17,2024-12-17,2024-12-17,多头,1.0,1.0,1,-1.610000000000014,-0.21999999999997716,-1.390000000000037,否,是,已平仓
105,2024-12-24,2024-12-24,2024-12-24,多头,1.0,1.0,1,-1.0399999999999991,-1.470000000000013,0.4300000000000139,否,是,已平仓
106,2025-01-02,2025-01-06,2025-01-06,多头,1.0,1.0,3,10.17999999999998,7.859999999999985,2.319999999999995,是,是,已平仓
107,2025-01-13,2025-01-13,2025-01-13,空头,-1.0,1.0,1,1.7600000000000255,0.0,1.7600000000000255,是,是,已平仓
108,2025-01-15,2025-01-17,2025-01-17,空头,-1.0,1.0,3,-0.020000000000020002,0.0,-0.020000000000020002,否,是,已平仓
109,2025-01-27,2025-01-27,2025-01-27,空头,-1.0,1.0,1,-2.0900000000000087,0.0,-2.0900000000000087,否,是,已平仓
110,2025-02-10,2025-02-14,2025-02-14,多头,1.0,1.0,5,0.44999999999999907,-5.140000000000006,5.590000000000005,是,是,已平仓
111,2025-02-20,2025-03-03,2025-03-03,空头,-1.0,1.0,8,11.150000000000015,0.0,11.150000000000015,是,是,已平仓
112,2025-03-17,2025-03-17,2025-03-17,空头,-1.0,1.0,1,2.81,0.0,2.81,是,是,已平仓
113,2025-03-19,2025-03-19,2025-03-19,空头,-1.0,1.0,1,0.1899999999990104,0.0,0.1899999999990104,是,是,已平仓
114,2025-03-20,2025-03-20,2025-03-20,多头,1.0,1.0,1,1.6799999999990087,3.9900000000000007,-2.3100000000009917,是,是,已平仓
115,2025-03-24,2025-03-24,2025-03-24,多头,1.0,1.0,1,-0.1299999999990198,0.449999999999999,-0.5799999999990189,否,是,已平仓
116,2025-03-28,2025-04-11,2025-04-11,多头,1.0,1.0,10,16.199999999999996,14.940000000000023,1.2599999999999731,是,是,已平仓
117,2025-04-15,2025-04-15,2025-04-15,空头,-1.0,1.0,1,0.4200000000000037,0.0,0.4200000000000037,是,是,已平仓
118,2025-04-18,2025-04-23,2025-04-23,多头,1.0,1.0,4,2.3300000000010117,-0.8900000000000228,3.2200000000010345,是,是,已平仓
119,2025-05-06,2025-05-15,2025-05-15,多头,1.0,1.0,8,-0.5000000000000144,-5.549999999999999,5.049999999999985,否,是,已平仓
120,2025-05-23,2025-05-23,2025-05-23,多头,1.0,1.0,1,-0.2500000000009786,-0.22000000000001185,-0.030000000000966753,否,是,已平仓
121,2025-06-03,2025-06-04,2025-06-04,多头,1.0,1.0,2,0.7000000000000062,0.08000000000001062,0.6199999999999956,是,是,已平仓
122,2025-06-11,2025-06-20,2025-06-20,多头,1.0,1.0,8,4.959999999999999,1.7299999999999953,3.230000000000004,是,是,已平仓
123,2025-06-27,2025-06-27,2025-06-27,空头,-1.0,1.0,1,-0.7499999999999868,0.0,-0.7499999999999868,否,是,已平仓
124,2025-06-30,2025-07-14,2025-07-14,多头,1.0,1.0,11,1.1800000000000008,-2.6400000000000032,3.820000000000004,是,是,已平仓
125,2025-07-16,2025-07-16,2025-07-16,空头,-1.0,1.0,1,-0.7500000000000215,0.0,-0.7500000000000215,否,是,已平仓
126,2025-08-04,2025-08-08,2025-08-08,多头,1.0,1.0,5,-0.21000000000000163,1.6800000000000148,-1.8900000000000166,否,是,已平仓
127,2025-08-15,2025-08-15,2025-08-15,空头,-1.0,1.0,1,-2.8500000000000054,0.0,-2.8500000000000054,否,是,已平仓
128,2025-08-21,2025-08-27,2025-08-27,空头,-1.0,1.0,5,3.209999999999984,0.0,3.209999999999984,是,是,已平仓
129,2025-09-01,2025-09-03,2025-09-03,多头,1.0,1.0,3,1.4799999999990168,3.949999999999995,-2.470000000000978,是,是,已平仓
130,2025-09-05,2025-09-08,2025-09-08,多头,1.0,1.0,2,-4.5000000000009965,-4.539999999999996,0.03999999999899906,否,是,已平仓
131,2025-09-22,2025-09-22,2025-09-22,多头,1.0,1.0,1,0.23000000000002185,1.4199999999999977,-1.189999999999976,是,是,已平仓
132,2025-09-29,2025-09-29,2025-09-29,空头,-1.0,1.0,1,1.250000000000001,0.0,1.250000000000001,是,是,已平仓
133,2025-10-22,2025-10-22,2025-10-22,多头,1.0,1.0,1,0.0,0.6399999999999808,-0.6399999999999808,否,是,已平仓
134,2025-11-03,2025-11-14,2025-11-14,多头,1.0,1.0,10,3.6399999999999975,-1.8599999999999868,5.499999999999984,是,是,已平仓
135,2025-11-18,2025-11-18,2025-11-18,多头,1.0,1.0,1,-0.05000000000001531,-0.12000000000001593,0.07000000000000062,否,是,已平仓
136,2025-11-20,2025-11-20,2025-11-20,多头,1.0,1.0,1,0.029999999999995308,0.4400000000000237,-0.4100000000000284,是,是,已平仓
137,2025-12-29,2025-12-29,2025-12-29,多头,1.0,1.0,1,-1.3900000000000023,-2.0799999999999983,0.689999999999996,否,是,已平仓
138,2025-12-31,2026-01-05,2026-01-05,多头,1.0,1.0,2,-1.2200000000000057,-0.019999999999985363,-1.2000000000000204,否,是,已平仓
139,2026-01-22,2026-01-28,2026-01-28,多头,1.0,1.0,5,1.340000000000022,1.4799999999999884,-0.13999999999996637,是,是,已平仓
140,2026-02-10,2026-02-10,2026-02-10,多头,1.0,1.0,1,0.7300000000000015,0.1999999999990204,0.5300000000009811,是,是,已平仓
141,2026-02-24,2026-02-24,2026-02-24,多头,1.0,1.0,1,0.789999999999992,-0.9500000000000133,1.7400000000000053,是,是,已平仓
142,2026-02-26,2026-02-27,2026-02-27,多头,1.0,1.0,2,-1.9399999999990258,2.81,-4.749999999999026,否,是,已平仓
143,2026-03-03,2026-03-04,2026-03-04,空头,-1.0,1.0,2,-0.4799999999999943,0.0,-0.4799999999999943,否,是,已平仓
144,2026-03-09,2026-03-17,2026-03-17,多头,1.0,1.0,7,-2.330000000000006,-5.04000000000001,2.710000000000004,否,是,已平仓
145,2026-03-19,2026-03-20,2026-03-20,多头,1.0,1.0,2,0.810000000000012,-1.239999999999991,2.0500000000000034,是,是,已平仓
146,2026-03-30,2026-04-14,2026-04-14,多头,1.0,1.0,11,4.799999999999006,3.4300000000010016,1.3699999999980044,是,是,已平仓
147,2026-04-20,2026-04-24,2026-04-24,多头,1.0,1.0,5,1.7599999999999905,0.22000000000001196,1.5399999999999785,是,是,已平仓
148,2026-04-30,2026-05-22,2026-05-22,多头,1.0,1.0,14,4.800000000000013,-0.7499999999999867,5.55,是,是,已平仓
149,2026-05-27,2026-06-10,2026-06-10,多头,1.0,1.0,11,3.9700000000000157,-0.709999999999982,4.679999999999998,是,是,已平仓
150,2026-06-15,2026-06-16,2026-06-16,空头,-1.0,1.0,2,0.11000000000000593,0.0,0.11000000000000593,是,是,已平仓
151,2026-06-22,2026-06-22,2026-06-22,多头,1.0,1.0,1,0.15000000000001124,-0.7600000000000315,0.9100000000000428,是,是,已平仓
152,2026-06-30,2026-07-03,2026-07-03,多头,1.0,1.0,4,-0.4999999999990081,-2.929999999999981,2.430000000000973,否,是,已平仓
153,2026-07-14,2026-07-14,2026-07-14,多头,1.0,1.0,1,-0.6899999999999962,0.3999999999999837,-1.0899999999999799,否,是,已平仓
